中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,89 ms,400 Mbps,51302 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,17 ms,1088 Mbps,139264 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,173 ms,39 Mbps,5003 kB/s
35.197.23.75,443,34.168.0.3,US,Seattle,隧道,39 ms,612 Mbps,78336 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,22 ms,85 Mbps,10956 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,113 ms,193 Mbps,24780 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,31 ms,55 Mbps,7102 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,27 ms,333 Mbps,42700 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,16 ms,1240 Mbps,158720 kB/s
35.230.79.26,443,34.168.0.3,US,Seattle,隧道,39 ms,616 Mbps,78848 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,41 ms,641 Mbps,82124 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,70 ms,430 Mbps,55091 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,59 ms,4 Mbps,623 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,152 ms,121 Mbps,15564 kB/s
146.56.188.220,443,107.151.176.166,US,Los Angeles,隧道,147 ms,129 Mbps,16588 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,17 ms,67 Mbps,8695 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,137 ms,2 Mbps,295 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,160 ms,122 Mbps,15667 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,158 ms,205 Mbps,26316 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,29 ms,334 Mbps,42803 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,19 ms,668 Mbps,85504 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,144 ms,127 Mbps,16281 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,64 ms,128 Mbps,16486 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,150 ms,45 Mbps,5793 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,191 ms,3 Mbps,401 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,169 ms,123 Mbps,15769 kB/s
129.159.27.234,443,2a0b:21c0:100a:1b0:0:8e71:2bc2:6f81,DE,Frankfurt,隧道,151 ms,100 Mbps,12902 kB/s
131.186.22.50,443,2607:a400:a:6b:0:3012:a658:b92a,US,Los Angeles,隧道,160 ms,120 Mbps,15462 kB/s
140.238.23.148,443,140.238.23.148,KR,Seoul,中转,155 ms,42 Mbps,5459 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,201 ms,120 Mbps,15360 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,141 ms,132 Mbps,16998 kB/s
