中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.236.144,443,192.9.236.144,US,San Jose,中转,6 ms,365 Mbps,46796 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,11 ms,1488 Mbps,190464 kB/s
35.230.79.26,443,35.212.154.209,US,Seattle,隧道,21 ms,872 Mbps,111616 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,8 ms,2536 Mbps,324608 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,920 Mbps,117760 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,9 ms,1688 Mbps,216064 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,24 ms,992 Mbps,126976 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,359 Mbps,45977 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,24 ms,668 Mbps,85606 kB/s
35.197.23.75,443,35.212.154.209,US,Seattle,隧道,24 ms,976 Mbps,124928 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,89 ms,2 Mbps,273 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,61 ms,337 Mbps,43212 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,117 ms,42 Mbps,5479 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,212 Mbps,27238 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,105 ms,45 Mbps,5823 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,119 ms,41 Mbps,5290 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,142 ms,43 Mbps,5579 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,159 ms,124 Mbps,15872 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,162 ms,156 Mbps,19968 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,154 ms,116 Mbps,14950 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,165 ms,42 Mbps,5464 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,163 ms,41 Mbps,5315 kB/s
8.219.151.64,443,8.219.116.219,SG,Singapore,隧道,197 ms,27 Mbps,3470 kB/s
