中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,53 ms,374 Mbps,47923 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,7 ms,765 Mbps,97996 kB/s
198.46.188.190,443,2a09:bac1:76c0:118::312:1c,US,Toronto,隧道,82 ms,101 Mbps,13004 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,12 ms,2216 Mbps,283648 kB/s
35.197.23.75,443,34.19.58.219,US,Seattle,隧道,28 ms,888 Mbps,113664 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,89 ms,638 Mbps,81715 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,22 ms,424 Mbps,54272 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,26 ms,7 Mbps,972 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,98 ms,1760 Mbps,225280 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,34 ms,700 Mbps,89600 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,26 ms,1592 Mbps,203776 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,39 ms,609 Mbps,78028 kB/s
129.146.220.190,443,2603:c020:b:c87e:e94d:56e:f44a:60ac,US,Los Angeles,隧道,19 ms,369 Mbps,47308 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,28 ms,324 Mbps,41472 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,60 ms,375 Mbps,48025 kB/s
35.230.79.26,443,34.19.58.219,US,Seattle,隧道,35 ms,848 Mbps,108544 kB/s
150.230.34.116,443,104.28.201.73,US,San Jose,隧道,53 ms,288 Mbps,36966 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,78 ms,30 Mbps,3913 kB/s
129.153.126.67,443,2a09:bac1:76a0:e18::26a:a9,US,Los Angeles,隧道,156 ms,36 Mbps,4733 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,42 ms,75 Mbps,9668 kB/s
192.9.158.188,443,2a09:bac1:7680:1cf0::4:332,US,San Jose,隧道,7 ms,88 Mbps,11264 kB/s
193.122.197.111,443,193.122.197.111,,Ashburn,中转,0 ms,260 Mbps,33382 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,109 ms,187 Mbps,23961 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,141 ms,136 Mbps,17510 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,147 ms,120 Mbps,15360 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,116 ms,347 Mbps,44441 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,77 ms,1224 Mbps,156672 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,154 ms,105 Mbps,13516 kB/s
64.110.103.69,443,64.110.103.69,,colo.txt:Osaka,中转,0 ms,38 Mbps,4895 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,77 ms,45 Mbps,5886 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,19 ms,60 Mbps,7789 kB/s
150.136.169.72,443,150.136.169.72,US,Ashburn,中转,73 ms,255 Mbps,32665 kB/s
146.56.161.229,443,146.56.161.229,KR,Seoul,中转,133 ms,148 Mbps,18944 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,105 ms,47 Mbps,6058 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,154 ms,113 Mbps,14540 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,67 ms,122 Mbps,15667 kB/s
140.238.37.208,443,2603:c021:8014:2f20:8113:6e70:2fc2:cf3c,JP,Osaka,隧道,149 ms,44 Mbps,5661 kB/s
144.24.80.56,443,2603:c024:8:5677:6f45:947f:3e3a:1eb8,KR,Seoul,隧道,133 ms,141 Mbps,18124 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,156 ms,119 Mbps,15257 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,158 ms,112 Mbps,14336 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,149 ms,42 Mbps,5426 kB/s
130.61.23.77,443,130.61.23.77,76 Mbps,9794 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,158 ms,112 Mbps,14336 kB/s
144.24.85.158,443,144.24.85.158,KR,Seoul,中转,131 ms,46 Mbps,5943 kB/s
152.67.198.104,443,152.67.198.104,KR,Seoul,中转,131 ms,38 Mbps,4866 kB/s
132.226.6.125,443,132.226.6.125,JP,Tokyo,中转,165 ms,35 Mbps,4527 kB/s
152.70.248.96,443,2a09:bac5:4752:155::22:109,KR,Seoul,隧道,134 ms,3 Mbps,483 kB/s
158.101.200.132,443,2a0b:21c0:100a:1b0:0:3279:c12b:e9da,DE,Frankfurt,隧道,165 ms,104 Mbps,13312 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,132 ms,121 Mbps,15564 kB/s
134.65.59.100,443,134.65.59.100,GB,London,中转,149 ms,39 Mbps,5008 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,166 ms,104 Mbps,13312 kB/s
146.56.46.84,443,146.56.46.84,KR,Seoul,中转,129 ms,43 Mbps,5563 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,154 ms,44 Mbps,5675 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,148 ms,47 Mbps,6065 kB/s
8.218.148.106,443,8.218.148.106,HK,,中转,174 ms,6 Mbps,788 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,169 ms,3 Mbps,433 kB/s
132.226.7.217,443,132.226.7.217,JP,Osaka,中转,162 ms,36 Mbps,4685 kB/s
141.147.100.231,443,2a0b:21c0:100a:1b5:0:4888:4854:2fbd,DE,Frankfurt,隧道,155 ms,113 Mbps,14540 kB/s
144.22.252.124,443,144.22.252.124,BR,S
