中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.183.118,US,Seattle,隧道,29 ms,840 Mbps,107520 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,38 ms,864 Mbps,110592 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,81 ms,264 Mbps,33894 kB/s
47.90.141.204,443,91.149.239.252,US,Los Angeles,隧道,67 ms,0 Mbps,117 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,4 ms,912 Mbps,116736 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,10 ms,671 Mbps,85913 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,19 ms,2448 Mbps,313344 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,42 ms,202 Mbps,25907 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,26 ms,639 Mbps,81817 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,31 ms,62 Mbps,8000 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,30 ms,66 Mbps,8515 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,2 ms,755 Mbps,96665 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,80 ms,49 Mbps,6314 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,180 ms,38 Mbps,4882 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,18 ms,454 Mbps,58163 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,192 ms,138 Mbps,17715 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,59 ms,77 Mbps,9884 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,73 ms,451 Mbps,57753 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,118 ms,164 Mbps,21094 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,107 ms,228 Mbps,29184 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,178 ms,131 Mbps,16793 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,158 ms,164 Mbps,21094 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,155 ms,128 Mbps,16486 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,165 ms,45 Mbps,5829 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,56 Mbps,7239 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:107,KR,Seoul,隧道,143 ms,144 Mbps,18432 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,160 ms,121 Mbps,15564 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,181 ms,3 Mbps,411 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,165 ms,42 Mbps,5490 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,159 ms,43 Mbps,5606 kB/s
130.162.144.191,443,2a09:bac1:3f40::20b:50,KR,Seoul,隧道,153 ms,41 Mbps,5322 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,178 ms,41 Mbps,5283 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,165 ms,154 Mbps,19763 kB/s
193.123.34.7,443,2a0b:21c0:1007:1ca:0:f3c2:dd8b:d28b,DE,Frankfurt,隧道,172 ms,107 Mbps,13721 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,167 ms,143 Mbps,18329 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,167 ms,39 Mbps,5038 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,168 ms,38 Mbps,4874 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,147 ms,40 Mbps,5165 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,170 ms,112 Mbps,14336 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,170 ms,39 Mbps,5026 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,189 ms,7 Mbps,921 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,249 ms,73 Mbps,9455 kB/s
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,213 ms,30 Mbps,3955 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,144 ms,145 Mbps,18636 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,164 ms,128 Mbps,16486 kB/s
168.138.149.17,443,168.138.149.17,BR,S
