中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,737 Mbps,94412 kB/s
35.230.79.26,443,35.212.217.120,US,Seattle,隧道,51 ms,459 Mbps,58777 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,53 ms,370 Mbps,47411 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,40 ms,392 Mbps,50176 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,58 ms,259 Mbps,33177 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,47 ms,443 Mbps,56729 kB/s
129.159.84.71,443,129.159.84.71,US,Miami,中转,32 ms,3 Mbps,496 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,52 ms,494 Mbps,63283 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,123 ms,188 Mbps,24064 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,116 ms,46 Mbps,5909 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,141 ms,142 Mbps,18227 kB/s
35.197.23.75,443,35.212.217.120,US,Seattle,隧道,50 ms,352 Mbps,45056 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,128 ms,152 Mbps,19456 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,128 ms,148 Mbps,19046 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,142 ms,41 Mbps,5290 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,152 ms,27 Mbps,3493 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,124 ms,41 Mbps,5316 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,179 ms,46 Mbps,5973 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,190 ms,10 Mbps,1401 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,221 ms,39 Mbps,5050 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,175 ms,1 Mbps,162 kB/s
