中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,64 ms,332 Mbps,42598 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,37 ms,64 Mbps,8222 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,44 ms,677 Mbps,86732 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,41 ms,1672 Mbps,214016 kB/s
192.9.158.188,443,2a09:bac1:76c0:1cf0::1d2:19,US,San Jose,隧道,26 ms,200 Mbps,25702 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,21 ms,666 Mbps,85299 kB/s
34.82.76.253,443,35.233.242.94,US,Seattle,隧道,38 ms,904 Mbps,115712 kB/s
129.146.220.190,443,2603:c020:b:c87e:e94d:56e:f44a:60ac,US,Los Angeles,隧道,68 ms,339 Mbps,43417 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,38 ms,1448 Mbps,185344 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,78 ms,36 Mbps,4728 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,55 ms,55 Mbps,7047 kB/s
35.197.23.75,443,35.233.216.70,US,Seattle,隧道,30 ms,17 Mbps,2282 kB/s
35.230.79.26,443,35.233.216.70,US,Seattle,隧道,27 ms,856 Mbps,109568 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,10 ms,624 Mbps,79974 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,,colo.txt:Los Angeles,隧道,0 ms,65 Mbps,8392 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,53 ms,2152 Mbps,275456 kB/s
47.88.93.96,443,47.251.149.49,US,San Jose,隧道,64 ms,5 Mbps,654 kB/s
132.226.31.178,443,2a09:bac5:60eb:183c::26a:56,US,Los Angeles,隧道,27 ms,46 Mbps,5934 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,17 ms,1504 Mbps,192512 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,155 ms,113 Mbps,14540 kB/s
150.136.240.243,443,150.136.240.243,US,Boston,中转,73 ms,160 Mbps,20582 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,64 ms,301 Mbps,38604 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,128 ms,1 Mbps,196 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,60 ms,372 Mbps,47616 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,73 ms,120 Mbps,15360 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,149 ms,43 Mbps,5631 kB/s
152.67.249.123,443,152.67.249.123,US,San Jose,中转,63 ms,968 Mbps,123904 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,6 ms,500 Mbps,64102 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,65 ms,336 Mbps,43110 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,131 ms,10 Mbps,1367 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,149 ms,38 Mbps,4930 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,142 ms,135 Mbps,17305 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,144 ms,114 Mbps,14643 kB/s
144.24.80.56,443,2603:c024:8:5677:6f45:947f:3e3a:1eb8,KR,Seoul,隧道,130 ms,94 Mbps,12083 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,64 ms,45 Mbps,5827 kB/s
152.70.88.98,443,2a09:bac5:4753:1a14::299:38,KR,Seoul,隧道,137 ms,35 Mbps,4518 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,148 ms,103 Mbps,13209 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,160 ms,101 Mbps,13004 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Atlanta,隧道,146 ms,46 Mbps,5947 kB/s
152.67.44.30,443,152.67.44.30,BR,S
