中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.144.191.4,443,3.144.191.4,US,Chicago,中转,24 ms,370 Mbps,47411 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,67 ms,304 Mbps,38912 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,74 ms,246 Mbps,31539 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,15 ms,888 Mbps,113664 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,38 ms,619 Mbps,79257 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,199 Mbps,25497 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,90 ms,214 Mbps,27443 kB/s
168.138.71.220,443,168.138.71.220,CA,Toronto,中转,88 ms,61 Mbps,7856 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,91 ms,173 Mbps,22220 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,17 ms,416 Mbps,53248 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,64 ms,20 Mbps,2633 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,73 ms,127 Mbps,16281 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,71 ms,238 Mbps,30515 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,69 ms,292 Mbps,37478 kB/s
138.3.252.214,443,209.177.81.218,US,Frankfurt,隧道,99 ms,124 Mbps,15974 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,38 ms,357 Mbps,45772 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,113 ms,289 Mbps,37068 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,92 ms,226 Mbps,28979 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,5 ms,11 Mbps,1443 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,78 ms,568 Mbps,72704 kB/s
35.197.23.75,443,35.233.204.31,US,Seattle,隧道,91 ms,331 Mbps,42393 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,94 ms,302 Mbps,38707 kB/s
144.21.51.110,443,144.21.51.110,GB,London,中转,80 ms,112 Mbps,14336 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,122 ms,293 Mbps,37580 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,192 ms,103 Mbps,13209 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,89 ms,46 Mbps,5913 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,90 ms,130 Mbps,16691 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,91 ms,49 Mbps,6345 kB/s
64.23.181.202,443,2604:a880:4:1d0::2e3:5000,US,San Jose,隧道,133 ms,232 Mbps,29696 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,126 ms,324 Mbps,41472 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,106 ms,39 Mbps,5067 kB/s
35.230.79.26,443,35.233.204.31,US,Seattle,隧道,115 ms,292 Mbps,37376 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,89 ms,45 Mbps,5792 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,258 ms,44 Mbps,5664 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,77 ms,248 Mbps,31846 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,88 ms,46 Mbps,5909 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,91 ms,209 Mbps,26828 kB/s
173.249.207.151,443,2607:9000:8000:22:216:3cff:fe5e:bc07,US,San Jose,隧道,73 ms,280 Mbps,35840 kB/s
204.216.218.114,443,204.216.218.114,IT,Paris,中转,156 ms,46 Mbps,5944 kB/s
152.67.78.184,443,152.67.78.184,CH,Milan,中转,153 ms,42 Mbps,5472 kB/s
152.70.48.51,443,98.98.166.174,AE,Frankfurt,隧道,165 ms,212 Mbps,27136 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,220 ms,64 Mbps,8311 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,218 ms,51 Mbps,6613 kB/s
143.47.253.60,443,2a0b:21c0:1007:c7:0:f8a3:ad79:80b5,DE,Frankfurt,隧道,157 ms,187 Mbps,23961 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,187 ms,54 Mbps,6982 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,213 ms,36 Mbps,4634 kB/s
8.219.161.129,443,8.219.161.129,SG,Singapore,中转,302 ms,45 Mbps,5859 kB/s
129.154.50.220,443,129.154.50.220,KR,Osaka,中转,193 ms,74 Mbps,9521 kB/s
8.219.98.13,443,8.219.98.13,SG,Singapore,中转,230 ms,1 Mbps,155 kB/s
131.186.62.248,443,131.186.62.248,JP,Tokyo,中转,212 ms,65 Mbps,8400 kB/s
8.222.222.64,443,8.222.222.64,SG,Singapore,中转,424 ms,67 Mbps,8684 kB/s
8.210.21.65,443,8.210.21.65,HK,Hong Kong,中转,202 ms,61 Mbps,7918 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,271 ms,50 Mbps,6511 kB/s
146.56.44.85,443,146.56.44.85,KR,Tokyo,中转,300 ms,23 Mbps,3018 kB/s
