中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,38 ms,489 Mbps,62668 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,26 ms,8 Mbps,1109 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,50 ms,388 Mbps,49664 kB/s
35.230.79.26,443,35.212.212.40,US,Seattle,隧道,48 ms,380 Mbps,48640 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,22 ms,484 Mbps,62054 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,49 ms,350 Mbps,44851 kB/s
35.197.23.75,443,35.212.212.40,US,Seattle,隧道,53 ms,496 Mbps,63488 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,65 ms,368 Mbps,47206 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,48 ms,422 Mbps,54067 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,57 ms,394 Mbps,50483 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,72 ms,508 Mbps,65024 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,120 ms,200 Mbps,25600 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,122 ms,45 Mbps,5793 kB/s
143.47.176.251,443,2606:f240:f00:2be4:0:5ea3:a782:cab4,DE,Frankfurt,隧道,126 ms,162 Mbps,20787 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,113 ms,42 Mbps,5401 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,132 ms,146 Mbps,18739 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,125 ms,42 Mbps,5475 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,152 ms,40 Mbps,5143 kB/s
143.47.178.5,443,163.123.193.5,DE,Frankfurt,隧道,120 ms,158 Mbps,20275 kB/s
158.101.217.62,443,2606:f240:f00:a683:0:e8da:844a:de5,DE,Frankfurt,隧道,123 ms,122 Mbps,15667 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,146 ms,38 Mbps,4958 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,149 ms,48 Mbps,6241 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,173 ms,18 Mbps,2395 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,190 ms,12 Mbps,1578 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,190 ms,38 Mbps,4889 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,200 ms,39 Mbps,5090 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,206 ms,73 Mbps,9353 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,123 ms,40 Mbps,5241 kB/s
8.219.170.223,443,8.219.69.217,SG,Singapore,隧道,205 ms,16 Mbps,2098 kB/s
129.159.84.71,443,129.159.84.71,US,Newark,中转,140 ms,0 Mbps,49 kB/s
