中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,8 ms,72 Mbps,9306 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,6 ms,1008 Mbps,129024 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,5 ms,1184 Mbps,151552 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,22 ms,731 Mbps,93593 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,72 ms,342 Mbps,43827 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,72 ms,365 Mbps,46796 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,69 ms,330 Mbps,42291 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,246 Mbps,31539 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,68 ms,329 Mbps,42188 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,75 ms,211 Mbps,27033 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,67 ms,298 Mbps,38195 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,116 ms,224 Mbps,28672 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,85 ms,235 Mbps,30105 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,96 ms,213 Mbps,27340 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,87 ms,41 Mbps,5345 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,96 ms,257 Mbps,32972 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,96 ms,45 Mbps,5867 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,95 ms,43 Mbps,5509 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,167 ms,136 Mbps,17510 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,164 ms,0 Mbps,107 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,168 ms,32 Mbps,4208 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,168 ms,0 Mbps,118 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,236 ms,36 Mbps,4665 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,200 ms,21 Mbps,2722 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,201 ms,88 Mbps,11264 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,213 ms,36 Mbps,4728 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,215 ms,0 Mbps,2 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,246 ms,0 Mbps,53 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,325 ms,0 Mbps,12 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,84 ms,159 Mbps,20377 kB/s
