中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,52 ms,372 Mbps,47718 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,53 ms,514 Mbps,65843 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,67 ms,360 Mbps,46182 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,48 ms,552 Mbps,70758 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,39 ms,477 Mbps,61132 kB/s
129.146.7.98,443,2a09:bac5:60ed:78::c:39c,US,Los Angeles,隧道,52 ms,61 Mbps,7925 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,49 ms,440 Mbps,56422 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,61 ms,407 Mbps,52121 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,28 ms,769 Mbps,98508 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,31 ms,798 Mbps,102195 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,23 ms,10 Mbps,1297 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,53 ms,289 Mbps,37068 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,59 ms,331 Mbps,42393 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,162 ms,144 Mbps,18534 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,138 ms,50 Mbps,6447 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,129 ms,174 Mbps,22323 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,113 ms,176 Mbps,22630 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,123 ms,180 Mbps,23142 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,114 ms,19 Mbps,2456 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,140 ms,45 Mbps,5776 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,128 ms,196 Mbps,25190 kB/s
143.47.252.60,443,2a0b:21c0:1007:c7:0:a7c2:89bf:1f13,DE,Frankfurt,隧道,124 ms,100 Mbps,12902 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,152 ms,41 Mbps,5367 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,152 ms,26 Mbps,3391 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,138 ms,2 Mbps,261 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,168 ms,43 Mbps,5549 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,162 ms,112 Mbps,14336 kB/s
130.162.129.97,443,130.162.140.114,KR,Seoul,隧道,179 ms,101 Mbps,13004 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,183 ms,39 Mbps,5006 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,205 ms,31 Mbps,4077 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:9aca:acc0:c40f,SG,Singapore,隧道,221 ms,66 Mbps,8484 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,241 ms,10 Mbps,1299 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,231 ms,2 Mbps,317 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,616 ms,7 Mbps,902 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,178 ms,0 Mbps,5 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,209 ms,0 Mbps,45 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,122 ms,43 Mbps,5562 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,1223 ms,0 Mbps,1 kB/s
