中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,2 ms,248 Mbps,31744 kB/s
129.146.7.98,443,2a09:bac5:60ec:78::c:3a7,US,Los Angeles,隧道,18 ms,99 Mbps,12697 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,57 ms,384 Mbps,49152 kB/s
35.197.23.75,443,35.212.134.83,US,Seattle,隧道,25 ms,984 Mbps,125952 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,10 ms,816 Mbps,104448 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,22 ms,928 Mbps,118784 kB/s
35.230.79.26,443,35.212.134.83,US,Seattle,隧道,36 ms,896 Mbps,114688 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,19 ms,664 Mbps,84992 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,15 ms,719 Mbps,92057 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,62 ms,234 Mbps,30003 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,17 ms,381 Mbps,48844 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,46 ms,578 Mbps,74035 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,27 ms,449 Mbps,57548 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,125 ms,229 Mbps,29388 kB/s
158.178.153.169,443,209.177.81.218,DE,Frankfurt,隧道,172 ms,111 Mbps,14233 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,177 ms,130 Mbps,16691 kB/s
192.9.146.103,443,192.9.146.103,US,Los Angeles,中转,10 ms,1040 Mbps,133120 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,68 ms,305 Mbps,39116 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,151 ms,175 Mbps,22425 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,75 ms,44 Mbps,5662 kB/s
143.47.253.139,443,2a0b:21c0:1007:cb:0:8f09:fe25:7a5d,DE,Frankfurt,隧道,158 ms,118 Mbps,15155 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,71 ms,450 Mbps,57651 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,23 ms,68 Mbps,8785 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,182 ms,110 Mbps,14131 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,162 ms,127 Mbps,16281 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,81 ms,45 Mbps,5883 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,149 ms,29 Mbps,3830 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,207 ms,3 Mbps,397 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:109,KR,Seoul,隧道,140 ms,122 Mbps,15667 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,162 ms,34 Mbps,4432 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,152 ms,5 Mbps,762 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,165 ms,130 Mbps,16691 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,174 ms,24 Mbps,3089 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,109 ms,167 Mbps,21401 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,173 ms,46 Mbps,5921 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,162 ms,45 Mbps,5829 kB/s
130.162.231.167,443,2a0b:21c0:100a:1b0:0:27a1:85ae:26f,DE,Frankfurt,隧道,169 ms,91 Mbps,11673 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,130 ms,154 Mbps,19763 kB/s
47.90.141.204,443,91.149.239.122,US,Los Angeles,隧道,71 ms,32 Mbps,4213 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,160 ms,44 Mbps,5660 kB/s
130.162.144.191,443,2a09:bac5:4737:155::22:12b,KR,Seoul,隧道,138 ms,43 Mbps,5536 kB/s
152.70.63.131,443,98.98.156.34,DE,Frankfurt,隧道,180 ms,114 Mbps,14643 kB/s
130.61.23.77,443,130.61.23.77,78 Mbps,9990 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,204 ms,150 Mbps,19251 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,166 ms,152 Mbps,19456 kB/s
168.138.149.17,443,168.138.149.17,BR,S
