中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,111 ms,176 Mbps,22528 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,16 ms,788 Mbps,100864 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,59 ms,306 Mbps,39219 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,49 ms,27 Mbps,3503 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,49 ms,458 Mbps,58675 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,60 ms,435 Mbps,55705 kB/s
141.147.40.199,443,2a0b:21c0:1007:1c7:0:7c2a:d9fa:165a,DE,Frankfurt,隧道,111 ms,172 Mbps,22016 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,104 ms,7 Mbps,924 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,52 ms,475 Mbps,60825 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,28 ms,568 Mbps,72704 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,72 ms,469 Mbps,60108 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,85 ms,468 Mbps,59904 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,367 Mbps,47001 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,92 ms,427 Mbps,54681 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,98 ms,200 Mbps,25702 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,141 ms,129 Mbps,16588 kB/s
129.146.7.98,443,2a09:bac5:60e8:1846::26b:52,US,Los Angeles,隧道,93 ms,46 Mbps,5916 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,49 ms,446 Mbps,57139 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,101 ms,46 Mbps,5907 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,70 ms,250 Mbps,32051 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,50 ms,396 Mbps,50688 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,46 ms,367 Mbps,47001 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,111 ms,173 Mbps,22220 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,53 ms,50 Mbps,6525 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,101 ms,16 Mbps,2142 kB/s
132.226.31.178,443,2a09:bac5:60ef:183c::26a:81,US,Los Angeles,隧道,100 ms,17 Mbps,2205 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,52 ms,381 Mbps,48844 kB/s
158.101.222.4,443,98.98.166.174,US,Frankfurt,隧道,109 ms,162 Mbps,20787 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,294 ms,92 Mbps,11776 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,123 ms,43 Mbps,5631 kB/s
47.90.141.204,443,91.149.239.145,US,Los Angeles,隧道,25 ms,27 Mbps,3486 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,50 ms,114 Mbps,14643 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,60 ms,23 Mbps,2946 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,111 ms,193 Mbps,24780 kB/s
