中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac5:60ec:78::c:3a1,US,Los Angeles,隧道,19 ms,62 Mbps,8027 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,54 ms,371 Mbps,47513 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,1 ms,34 Mbps,4469 kB/s
129.146.46.164,443,129.146.46.164,,Los Angeles,中转,0 ms,325 Mbps,41676 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,57 ms,1520 Mbps,194560 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,19 ms,450 Mbps,57651 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,43 ms,146 Mbps,18739 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,71 ms,1392 Mbps,178176 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,64 ms,50 Mbps,6447 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,18 ms,70 Mbps,8989 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,33 ms,624 Mbps,79872 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,71 ms,45 Mbps,5771 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,5 ms,740 Mbps,94822 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,20 ms,673 Mbps,86220 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,31 ms,704 Mbps,90214 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,8 ms,504 Mbps,64512 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,57 ms,86 Mbps,11059 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,61 ms,332 Mbps,42598 kB/s
150.230.34.116,443,104.28.201.73,US,San Jose,隧道,13 ms,373 Mbps,47820 kB/s
192.9.158.188,443,2a09:bac1:76c0:1cf0::1d3:1c,US,San Jose,隧道,92 ms,203 Mbps,26009 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,23 ms,848 Mbps,108544 kB/s
130.61.23.77,443,130.61.23.77,,Frankfurt,中转,0 ms,87 Mbps,11161 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,131 ms,1 Mbps,217 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,26 ms,1488 Mbps,190464 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,156 ms,103 Mbps,13209 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,159 ms,41 Mbps,5336 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,157 ms,104 Mbps,13414 kB/s
129.154.50.220,443,129.154.50.220,,colo.txt:Seoul,中转,0 ms,124 Mbps,15974 kB/s
140.83.36.122,443,140.83.36.122,JP,Tokyo,中转,156 ms,103 Mbps,13209 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,157 ms,132 Mbps,16998 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,153 ms,35 Mbps,4542 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,60 ms,315 Mbps,40345 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,72 ms,121 Mbps,15564 kB/s
140.238.18.74,443,140.238.18.74,KR,Seoul,中转,130 ms,41 Mbps,5343 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,8 ms,7 Mbps,990 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,155 ms,105 Mbps,13516 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,64 ms,48 Mbps,6255 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,130 ms,122 Mbps,15667 kB/s
47.90.141.204,443,91.149.239.70,US,Los Angeles,隧道,73 ms,29 Mbps,3806 kB/s
140.238.23.148,443,2a09:bac1:3f00:90::299:53,KR,Seoul,隧道,137 ms,40 Mbps,5133 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,183 Mbps,23449 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,158 ms,99 Mbps,12697 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,156 ms,38 Mbps,4965 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,156 ms,127 Mbps,16281 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,156 ms,124 Mbps,15872 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,158 ms,77 Mbps,9964 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,71 ms,51 Mbps,6565 kB/s
140.238.33.161,443,2603:c021:8002:900:4858:eede:fd8a:dd52,JP,Tokyo,隧道,160 ms,109 Mbps,14028 kB/s
152.69.171.12,443,152.69.171.12,AU,Sydney,中转,141 ms,40 Mbps,5201 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,133 ms,43 Mbps,5563 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,146 ms,116 Mbps,14950 kB/s
146.56.41.215,443,146.56.41.215,KR,Seoul,中转,130 ms,123 Mbps,15769 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,130 ms,116 Mbps,14950 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,92 ms,370 Mbps,47411 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,144 ms,0 Mbps,122 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,158 ms,34 Mbps,4380 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:105,KR,Seoul,隧道,133 ms,124 Mbps,15974 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,157 ms,38 Mbps,4947 kB/s
144.22.252.124,443,144.22.252.124,BR,S
