中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.103.203,443,43.153.103.203,US,San Jose,中转,15 ms,783 Mbps,100249 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,10 ms,1336 Mbps,171008 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,16 ms,638 Mbps,81715 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,28 ms,840 Mbps,107520 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,29 ms,864 Mbps,110592 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,7 ms,151 Mbps,19353 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,76 ms,380 Mbps,48742 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::1bd:d6,US,Los Angeles,隧道,21 ms,53 Mbps,6904 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,2 ms,540 Mbps,69120 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,7 ms,66 Mbps,8450 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,24 ms,633 Mbps,81100 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,17 ms,298 Mbps,38195 kB/s
129.146.251.53,443,2603:c020:d:2b01:cdfa:999a:db14:e7e8,US,Los Angeles,隧道,18 ms,264 Mbps,33792 kB/s
34.82.76.253,443,34.19.48.92,US,Seattle,隧道,65 ms,551 Mbps,70553 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,37 ms,34 Mbps,4434 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,77 ms,386 Mbps,49459 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,30 ms,500 Mbps,64102 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,7 ms,28 Mbps,3685 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,6 ms,2 Mbps,320 kB/s
129.146.220.190,443,129.146.220.190,US,Los Angeles,中转,46 ms,254 Mbps,32563 kB/s
