中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,61 ms,138 Mbps,17715 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,15 ms,968 Mbps,123904 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,51 ms,426 Mbps,54579 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,49 ms,467 Mbps,59801 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,15 ms,69 Mbps,8868 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,65 ms,1 Mbps,128 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,98 ms,200 Mbps,25702 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,102 ms,40 Mbps,5204 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,42 ms,614 Mbps,78643 kB/s
47.90.141.204,443,91.149.239.70,US,Los Angeles,隧道,45 ms,23 Mbps,3047 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,104 ms,26 Mbps,3333 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,52 ms,648 Mbps,83046 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,176 ms,420 Mbps,53862 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,171 ms,45 Mbps,5832 kB/s
129.146.7.98,443,2a09:bac5:60e9:183c::26a:47,US,Los Angeles,隧道,51 ms,63 Mbps,8087 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,110 ms,168 Mbps,21504 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,52 ms,372 Mbps,47718 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,100 ms,401 Mbps,51404 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,53 ms,406 Mbps,52019 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,51 ms,132 Mbps,16998 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,49 ms,323 Mbps,41369 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,101 ms,43 Mbps,5558 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,124 ms,29 Mbps,3800 kB/s
192.9.158.188,443,2a09:bac1:76c0:1cf0::1d2:65,US,San Jose,隧道,52 ms,150 Mbps,19251 kB/s
193.123.61.249,443,2a0b:21c0:1007:1c9:0:f498:2adf:4bf2,DE,Frankfurt,隧道,160 ms,189 Mbps,24268 kB/s
130.61.23.77,443,130.61.23.77,110 Mbps,14131 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,110 ms,97 Mbps,12492 kB/s
