中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,1 ms,1248 Mbps,159744 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,3 ms,880 Mbps,112640 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,32 ms,723 Mbps,92569 kB/s
129.146.46.164,443,129.146.46.164,365 Mbps,46796 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,21 ms,664 Mbps,85094 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,29 ms,856 Mbps,109568 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,29 ms,453 Mbps,58060 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,72 ms,7 Mbps,916 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,71 ms,275 Mbps,35225 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,70 ms,45 Mbps,5858 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,210 Mbps,26931 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,115 ms,43 Mbps,5548 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,111 ms,51 Mbps,6638 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,113 ms,49 Mbps,6355 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,150 ms,175 Mbps,22425 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,136 ms,49 Mbps,6351 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,147 ms,46 Mbps,6011 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,157 ms,128 Mbps,16486 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,178 ms,34 Mbps,4366 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,160 ms,113 Mbps,14540 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,178 ms,44 Mbps,5643 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,196 ms,53 Mbps,6897 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,161 ms,35 Mbps,4600 kB/s
