中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,28 ms,377 Mbps,48332 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,40 ms,564 Mbps,72294 kB/s
129.146.7.98,443,2a09:bac1:76a0:e18::c:344,US,Los Angeles,隧道,19 ms,94 Mbps,12083 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,20 ms,824 Mbps,105472 kB/s
129.146.134.77,443,2a09:bac1:7680:e18::1bd:e1,US,Los Angeles,隧道,17 ms,51 Mbps,6531 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,19 ms,319 Mbps,40857 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,72 ms,10 Mbps,1318 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,41 ms,527 Mbps,67481 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,23 ms,63 Mbps,8079 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,69 ms,1008 Mbps,129024 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,28 ms,604 Mbps,77312 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,17 ms,816 Mbps,104448 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,62 ms,304 Mbps,38912 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,63 ms,335 Mbps,42905 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,64 ms,641 Mbps,82124 kB/s
193.122.197.111,443,193.122.197.111,,Ashburn,中转,0 ms,284 Mbps,36454 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,147 ms,129 Mbps,16588 kB/s
150.230.47.3,443,150.230.47.3,US,San Jose,中转,85 ms,72 Mbps,9233 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,53 ms,57 Mbps,7345 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,25 ms,92 Mbps,11878 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,47 ms,546 Mbps,69939 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,112 ms,370 Mbps,47411 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,82 ms,45 Mbps,5787 kB/s
132.226.31.178,443,2a09:bac1:7680:e18::26a:39,US,Los Angeles,隧道,172 ms,53 Mbps,6792 kB/s
150.136.240.243,443,150.136.240.243,US,Newark,中转,68 ms,172 Mbps,22118 kB/s
138.3.254.39,443,138.3.254.39,,colo.txt:Frankfurt,中转,0 ms,128 Mbps,16486 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,145 ms,147 Mbps,18841 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,109 ms,185 Mbps,23756 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,141 ms,135 Mbps,17305 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,63 ms,7 Mbps,973 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,118 ms,46 Mbps,5902 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,152 ms,124 Mbps,15974 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,141 ms,43 Mbps,5538 kB/s
198.46.188.190,443,2a09:bac5:a5fc:1ed2::312:2b,US,Toronto,隧道,75 ms,105 Mbps,13516 kB/s
64.110.103.69,443,64.110.103.69,,colo.txt:Osaka,中转,0 ms,42 Mbps,5378 kB/s
129.154.50.220,443,129.154.50.220,128 Mbps,16384 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,141 ms,41 Mbps,5334 kB/s
168.138.201.0,443,168.138.201.0,JP,Tokyo,中转,160 ms,38 Mbps,4881 kB/s
168.138.66.11,443,168.138.66.11,CA,Toronto,中转,92 ms,36 Mbps,4719 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,140 ms,116 Mbps,14950 kB/s
146.56.161.229,443,146.56.161.229,KR,Seoul,中转,133 ms,121 Mbps,15564 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,181 ms,2 Mbps,352 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,145 ms,116 Mbps,14950 kB/s
141.144.232.159,443,141.144.232.159,DE,Frankfurt,中转,140 ms,35 Mbps,4513 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,73 ms,47 Mbps,6091 kB/s
141.147.190.128,443,141.147.190.128,JP,Tokyo,中转,161 ms,43 Mbps,5589 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,136 ms,142 Mbps,18227 kB/s
144.24.163.103,443,2a0b:21c0:100a:1b3:0:f36e:4421:d72e,DE,Frankfurt,隧道,147 ms,111 Mbps,14233 kB/s
150.230.6.108,443,150.230.6.108,JP,Osaka,中转,154 ms,113 Mbps,14540 kB/s
129.150.50.63,443,129.150.50.63,SG,Singapore,中转,175 ms,102 Mbps,13107 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,143 ms,68 Mbps,8763 kB/s
144.24.74.51,443,144.24.74.51,KR,Seoul,中转,134 ms,129 Mbps,16588 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,154 ms,108 Mbps,13824 kB/s
129.150.53.95,443,129.150.53.95,SG,Singapore,中转,173 ms,99 Mbps,12697 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,133 ms,130 Mbps,16691 kB/s
131.186.62.248,443,131.186.62.248,JP,Tokyo,中转,166 ms,105 Mbps,13516 kB/s
138.3.222.33,443,138.3.222.33,JP,Tokyo,中转,164 ms,44 Mbps,5663 kB/s
