中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,11 ms,816 Mbps,104448 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,60 ms,336 Mbps,43008 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,48 ms,471 Mbps,60313 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,50 ms,442 Mbps,56627 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,47 ms,358 Mbps,45875 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,50 ms,418 Mbps,53555 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,52 ms,559 Mbps,71577 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,47 ms,1 Mbps,134 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,104 ms,212 Mbps,27136 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,52 ms,473 Mbps,60620 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,79 ms,444 Mbps,56934 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,114 ms,49 Mbps,6314 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,113 ms,187 Mbps,23961 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,126 ms,237 Mbps,30412 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,157 ms,40 Mbps,5148 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,143 ms,144 Mbps,18534 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,113 ms,45 Mbps,5845 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,166 ms,41 Mbps,5322 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,198 ms,33 Mbps,4340 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,217 ms,7 Mbps,1022 kB/s
