中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,6 ms,73 Mbps,9393 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,6 ms,4 Mbps,583 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,19 ms,767 Mbps,98201 kB/s
35.197.23.75,443,35.212.128.242,US,Seattle,隧道,71 ms,322 Mbps,41267 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,96 ms,236 Mbps,30208 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,69 ms,344 Mbps,44032 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,71 ms,368 Mbps,47206 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,71 ms,287 Mbps,36761 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,66 ms,357 Mbps,45772 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,88 ms,44 Mbps,5647 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,73 ms,263 Mbps,33689 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,300 Mbps,38502 kB/s
193.123.61.156,443,2606:f240:f00:b2ed:0:3653:d391:fb1a,US,Frankfurt,隧道,95 ms,261 Mbps,33484 kB/s
35.230.79.26,443,35.212.128.242,US,Seattle,隧道,69 ms,328 Mbps,41984 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,76 ms,347 Mbps,44441 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,97 ms,248 Mbps,31744 kB/s
34.82.76.253,443,34.127.34.227,US,Seattle,隧道,78 ms,349 Mbps,44748 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,107 ms,49 Mbps,6377 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,92 ms,46 Mbps,5969 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,158 ms,125 Mbps,16076 kB/s
168.138.212.80,443,168.138.212.80,JP,Osaka,中转,162 ms,41 Mbps,5251 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,169 ms,41 Mbps,5323 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,202 ms,38 Mbps,4988 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,235 ms,25 Mbps,3266 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,236 ms,38 Mbps,4873 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,221 ms,37 Mbps,4836 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,208 ms,33 Mbps,4342 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,0 ms,10 Mbps,1304 kB/s
