中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,6 Mbps,790 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,17 ms,79 Mbps,10137 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,73 ms,255 Mbps,32665 kB/s
34.82.76.253,443,34.83.144.186,US,Seattle,隧道,72 ms,346 Mbps,44339 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,397 Mbps,50892 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,64 ms,348 Mbps,44646 kB/s
35.230.79.26,443,35.212.232.22,US,Seattle,隧道,71 ms,353 Mbps,45260 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,88 ms,45 Mbps,5798 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,96 ms,244 Mbps,31232 kB/s
35.197.23.75,443,35.212.232.22,US,Seattle,隧道,72 ms,408 Mbps,52224 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,57 ms,357 Mbps,45772 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,85 ms,302 Mbps,38707 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,91 ms,49 Mbps,6398 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,96 ms,242 Mbps,31027 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,76 Mbps,9733 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,89 ms,44 Mbps,5758 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,161 ms,14 Mbps,1912 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,173 ms,36 Mbps,4735 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,168 ms,41 Mbps,5368 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,178 ms,110 Mbps,14131 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,220 ms,9 Mbps,1158 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,219 ms,35 Mbps,4503 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,210 ms,36 Mbps,4684 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,203 ms,43 Mbps,5532 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,235 ms,34 Mbps,4443 kB/s
