中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,42 ms,492 Mbps,62976 kB/s
35.230.79.26,443,34.168.250.177,US,Seattle,隧道,79 ms,138 Mbps,17715 kB/s
129.146.7.98,443,2a09:bac5:60eb:78::c:344,US,Los Angeles,隧道,72 ms,61 Mbps,7926 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,89 ms,319 Mbps,40857 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,80 ms,274 Mbps,35123 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,83 ms,248 Mbps,31846 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,223 Mbps,28569 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,85 ms,248 Mbps,31744 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,86 ms,262 Mbps,33587 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,110 ms,326 Mbps,41779 kB/s
35.197.23.75,443,34.168.250.177,US,Seattle,隧道,74 ms,396 Mbps,50790 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,105 ms,352 Mbps,45158 kB/s
158.101.214.219,443,2a0b:21c0:1007:c7:0:1c88:6021:9f61,DE,Frankfurt,隧道,85 ms,135 Mbps,17305 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,122 ms,258 Mbps,33075 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,45 ms,396 Mbps,50688 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,87 ms,370 Mbps,47411 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,85 ms,49 Mbps,6278 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,88 ms,46 Mbps,5904 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,40 ms,341 Mbps,43724 kB/s
34.82.76.253,443,34.19.48.92,US,Seattle,隧道,85 ms,313 Mbps,40140 kB/s
130.162.184.173,443,130.162.184.173,GB,London,中转,105 ms,24 Mbps,3096 kB/s
152.67.249.123,443,152.67.249.123,US,San Jose,中转,73 ms,206 Mbps,26419 kB/s
129.146.111.62,443,129.146.111.62,US,Los Angeles,中转,82 ms,336 Mbps,43008 kB/s
150.136.240.243,443,150.136.240.243,US,Newark,中转,11 ms,545 Mbps,69836 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,130 ms,39 Mbps,5004 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,109 ms,235 Mbps,30105 kB/s
141.147.79.135,443,209.177.81.218,US,Frankfurt,隧道,99 ms,128 Mbps,16486 kB/s
144.22.252.124,443,144.22.252.124,BR,S
