中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,316 Mbps,40550 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,54 ms,71 Mbps,9210 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,26 ms,528 Mbps,67584 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,68 ms,99 Mbps,12697 kB/s
193.123.189.25,443,2a0b:21c0:1007:c7:0:d834:1aff:fa9c,DE,Frankfurt,隧道,97 ms,202 Mbps,25907 kB/s
192.9.138.241,443,192.9.138.241,,colo.txt:San Jose,中转,0 ms,260 Mbps,33280 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,215 Mbps,27545 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,,colo.txt:Los Angeles,隧道,0 ms,36 Mbps,4628 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,67 ms,344 Mbps,44134 kB/s
152.70.50.114,443,2606:f240:f00:83a7:0:63cb:97f:5cff,US,Frankfurt,隧道,136 ms,207 Mbps,26521 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,44 ms,518 Mbps,66355 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,25 ms,776 Mbps,99328 kB/s
138.3.254.39,443,138.3.254.39,,colo.txt:Frankfurt,中转,0 ms,192 Mbps,24678 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,76 ms,30 Mbps,3938 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,29 ms,615 Mbps,78745 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,75 ms,285 Mbps,36556 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,187 ms,45 Mbps,5783 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,65 ms,37 Mbps,4748 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,78 ms,7 Mbps,951 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,77 ms,264 Mbps,33894 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,69 ms,224 Mbps,28774 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,87 ms,33 Mbps,4298 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,54 ms,16 Mbps,2087 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,73 ms,289 Mbps,37068 kB/s
132.226.31.178,443,2a09:bac5:60ec:183c::26a:82,US,Los Angeles,隧道,58 ms,40 Mbps,5178 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,92 ms,217 Mbps,27852 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,280 Mbps,35942 kB/s
144.22.252.124,443,144.22.252.124,BR,S
