中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,9 ms,772 Mbps,98816 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,16 ms,1056 Mbps,135168 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,15 ms,51 Mbps,6646 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,48 ms,370 Mbps,47411 kB/s
35.230.79.26,443,35.212.233.117,US,Seattle,隧道,49 ms,394 Mbps,50483 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,48 ms,348 Mbps,44646 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,36 ms,856 Mbps,109568 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,65 ms,500 Mbps,64000 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,53 ms,406 Mbps,52019 kB/s
35.197.23.75,443,35.212.233.117,US,Seattle,隧道,55 ms,504 Mbps,64614 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,51 ms,394 Mbps,50483 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,332 Mbps,42598 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,116 ms,187 Mbps,23961 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,114 ms,220 Mbps,28160 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,115 ms,26 Mbps,3373 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,101 ms,180 Mbps,23040 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,123 ms,45 Mbps,5780 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,103 ms,40 Mbps,5181 kB/s
143.47.176.251,443,2606:f240:f00:a683:0:9bbe:e3c2:8d6,DE,Frankfurt,隧道,110 ms,170 Mbps,21811 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,115 ms,174 Mbps,22323 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,151 ms,37 Mbps,4799 kB/s
3.112.21.102,443,3.112.21.102,JP,Osaka,中转,144 ms,155 Mbps,19865 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,118 ms,47 Mbps,6028 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,157 ms,29 Mbps,3749 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,160 ms,48 Mbps,6188 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,172 ms,107 Mbps,13721 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,187 ms,39 Mbps,5048 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,200 ms,41 Mbps,5338 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,224 ms,44 Mbps,5651 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,224 ms,3 Mbps,385 kB/s
8.219.52.156,443,8.219.69.217,SG,Singapore,隧道,218 ms,3 Mbps,465 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,211 ms,38 Mbps,4872 kB/s
158.101.130.149,443,2602:ffe4:407:20d9:0:c08:9740:8831,SG,Singapore,隧道,217 ms,82 Mbps,10547 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,228 ms,64 Mbps,8259 kB/s
8.219.120.2,443,47.236.1.53,SG,Singapore,隧道,221 ms,77 Mbps,9932 kB/s
158.180.95.219,443,2602:ffe4:407:20da:0:8302:28ed:7058,SG,Singapore,隧道,232 ms,65 Mbps,8354 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,195 ms,37 Mbps,4798 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,451 ms,0 Mbps,7 kB/s
