中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,47 ms,416 Mbps,53248 kB/s
34.82.76.253,443,34.127.34.227,US,Seattle,隧道,33 ms,589 Mbps,75468 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,31 ms,585 Mbps,74956 kB/s
35.197.23.75,443,35.212.128.242,US,Seattle,隧道,34 ms,632 Mbps,80998 kB/s
35.230.79.26,443,35.212.128.242,US,Seattle,隧道,36 ms,632 Mbps,80998 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,23 ms,800 Mbps,102400 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,37 ms,686 Mbps,87859 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,40 ms,430 Mbps,55091 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,49 ms,456 Mbps,58368 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,58 ms,7 Mbps,922 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,52 ms,45 Mbps,5812 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,127 ms,43 Mbps,5525 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,119 ms,170 Mbps,21811 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,133 ms,45 Mbps,5870 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,138 ms,174 Mbps,22323 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,126 ms,41 Mbps,5328 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,148 ms,128 Mbps,16384 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,142 ms,43 Mbps,5535 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,128 ms,42 Mbps,5405 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,147 ms,132 Mbps,16896 kB/s
158.101.201.244,443,2606:f240:f00:83a7:0:3449:b1ea:bc28,US,Frankfurt,隧道,136 ms,128 Mbps,16384 kB/s
150.230.20.4,443,2606:f240:f00:83a7:0:f5a9:c740:b434,US,Frankfurt,隧道,149 ms,151 Mbps,19353 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,177 ms,43 Mbps,5581 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,174 ms,43 Mbps,5591 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,157 ms,46 Mbps,5901 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,199 ms,43 Mbps,5524 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,134 ms,44 Mbps,5698 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,162 ms,94 Mbps,12083 kB/s
