中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,57 ms,387 Mbps,49561 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,20 ms,960 Mbps,122880 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,26 ms,350 Mbps,44851 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,46 ms,656 Mbps,83968 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,39 ms,498 Mbps,63795 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,64 ms,5 Mbps,738 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,24 ms,2 Mbps,260 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,133 ms,212 Mbps,27238 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,17 ms,40 Mbps,5179 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,38 ms,1152 Mbps,147456 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,37 ms,559 Mbps,71577 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,37 ms,541 Mbps,69324 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,40 ms,1040 Mbps,133120 kB/s
47.88.24.237,443,47.88.24.237,US,San Jose,中转,48 ms,11 Mbps,1450 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,100 ms,47 Mbps,6027 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,19 ms,952 Mbps,121856 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,56 ms,164 Mbps,20992 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,57 ms,372 Mbps,47718 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,16 ms,5 Mbps,758 kB/s
129.153.203.62,443,129.153.203.62,US,Los Angeles,中转,49 ms,445 Mbps,57036 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,58 ms,48 Mbps,6202 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,49 ms,199 Mbps,25497 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,206 ms,116 Mbps,14848 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,17 ms,58 Mbps,7506 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,143 ms,151 Mbps,19353 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,145 ms,112 Mbps,14438 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,44 ms,545 Mbps,69836 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,141 ms,136 Mbps,17510 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,134 ms,133 Mbps,17100 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,132 ms,135 Mbps,17305 kB/s
158.180.65.145,443,2603:c024:e:6666::6666,KR,Seoul,隧道,132 ms,41 Mbps,5249 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,133 ms,43 Mbps,5529 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,207 ms,45 Mbps,5821 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,145 ms,112 Mbps,14336 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,132 ms,37 Mbps,4794 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,142 ms,114 Mbps,14643 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,148 ms,116 Mbps,14950 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,109 ms,163 Mbps,20889 kB/s
193.123.235.59,443,193.123.235.59,KR,Seoul,中转,142 ms,110 Mbps,14131 kB/s
141.144.198.32,443,2606:f240:f00:dd8d:0:7755:fdc7:84d4,US,Frankfurt,隧道,144 ms,116 Mbps,14950 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,137 ms,43 Mbps,5566 kB/s
8.222.252.47,443,8.219.142.198,SG,Singapore,隧道,176 ms,70 Mbps,9044 kB/s
