中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,220 Mbps,28160 kB/s
158.178.152.6,443,2a0b:21c0:1007:1c9:0:3776:2321:73b7,DE,Frankfurt,隧道,88 ms,124 Mbps,15872 kB/s
130.162.181.139,443,2a0b:21c0:1007:cb:0:858d:92da:3303,DE,Frankfurt,隧道,96 ms,198 Mbps,25395 kB/s
192.9.138.241,443,192.9.138.241,,San Jose,中转,0 ms,253 Mbps,32460 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,77 ms,39 Mbps,5112 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,32 ms,595 Mbps,76185 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,284 Mbps,36454 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,227 Mbps,29081 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,71 ms,63 Mbps,8181 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,85 ms,24 Mbps,3108 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,24 ms,75 Mbps,9662 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,22 ms,423 Mbps,54169 kB/s
15.237.186.112,443,2a05:d012:808:1d00:59d:51f6:8bfe:252c,FR,Paris,隧道,83 ms,236 Mbps,30208 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,90 ms,201 Mbps,25804 kB/s
132.226.31.178,443,2a09:bac1:76a0:e18::c:364,US,Los Angeles,隧道,113 ms,43 Mbps,5558 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,68 ms,588 Mbps,75366 kB/s
129.146.7.98,443,2a09:bac5:60e9:183c::26a:39,US,Los Angeles,隧道,65 ms,68 Mbps,8739 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,67 ms,302 Mbps,38707 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,99 ms,1176 Mbps,150528 kB/s
152.70.50.102,443,98.98.156.6,DE,Frankfurt,隧道,89 ms,212 Mbps,27136 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,42 ms,72 Mbps,9286 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,68 ms,262 Mbps,33587 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,93 ms,13 Mbps,1718 kB/s
130.162.161.55,443,2a0b:21c0:100a:1b5:0:4b43:b5ec:a56f,DE,Frankfurt,隧道,95 ms,228 Mbps,29286 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,153 ms,45 Mbps,5845 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,75 ms,314 Mbps,40243 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,67 ms,34 Mbps,4423 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,74 ms,1 Mbps,214 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,97 ms,105 Mbps,13516 kB/s
129.159.241.239,443,2606:f240:f00:dd8d:0:322a:3c8b:bb38,US,Frankfurt,隧道,90 ms,120 Mbps,15462 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,185 ms,108 Mbps,13926 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,161 ms,118 Mbps,15155 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,69 ms,337 Mbps,43212 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,81 ms,40 Mbps,5183 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,200 ms,41 Mbps,5335 kB/s
144.21.37.27,443,2a0b:21c0:100a:1fa:0:ebb1:d702:53d2,DE,Frankfurt,隧道,89 ms,119 Mbps,15257 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,77 ms,336 Mbps,43008 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,85 ms,42 Mbps,5408 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,85 ms,332 Mbps,42598 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,90 ms,249 Mbps,31948 kB/s
141.147.40.199,443,2a0b:21c0:1007:1c7:0:7c2a:d9fa:165a,DE,Frankfurt,隧道,94 ms,240 Mbps,30822 kB/s
150.230.122.76,443,150.230.122.76,GB,London,中转,82 ms,252 Mbps,32256 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,188 ms,39 Mbps,5075 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,194 ms,252 Mbps,32358 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,129 ms,318 Mbps,40755 kB/s
8.209.217.106,443,8.209.217.106,JP,Tokyo,中转,160 ms,11 Mbps,1452 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:105,KR,Seoul,隧道,191 ms,80 Mbps,10342 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,197 ms,75 Mbps,9724 kB/s
158.101.142.100,443,158.101.142.100,JP,Tokyo,中转,210 ms,70 Mbps,9042 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,98 ms,41 Mbps,5271 kB/s
152.70.53.38,443,98.98.166.194,US,Frankfurt,隧道,88 ms,214 Mbps,27443 kB/s
47.91.18.127,443,47.91.18.127,JP,Tokyo,中转,164 ms,0 Mbps,89 kB/s
150.230.196.248,443,150.230.196.248,JP,Tokyo,中转,220 ms,35 Mbps,4558 kB/s
193.122.107.147,443,193.122.107.147,KR,Seoul,中转,188 ms,31 Mbps,4075 kB/s
144.24.76.59,443,144.24.76.59,KR,Seoul,中转,187 ms,39 Mbps,5098 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,218 ms,63 Mbps,8088 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,183 ms,84 Mbps,10854 kB/s
192.9.229.185,443,192.9.229.185,US,San Jose,中转,74 ms,7 Mbps,959 kB/s
47.90.141.204,443,91.149.239.198,US,Los Angeles,隧道,7 ms,33 Mbps,4258 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,222 ms,2 Mbps,288 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,185 ms,79 Mbps,10137 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,212 ms,61 Mbps,7821 kB/s
