中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.254.51,443,198.23.254.51,US,San Jose,中转,2 ms,592 Mbps,75878 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,23 ms,1472 Mbps,188416 kB/s
150.230.34.116,443,104.28.201.73,US,San Jose,隧道,130 ms,432 Mbps,55296 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,58 ms,1464 Mbps,187392 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,55 ms,417 Mbps,53452 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,17 ms,92 Mbps,11878 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,23 ms,832 Mbps,106496 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,61 ms,696 Mbps,89088 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,63 ms,299 Mbps,38297 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,20 ms,114 Mbps,14643 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,72 ms,328 Mbps,42086 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,3 ms,491 Mbps,62873 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,59 ms,1680 Mbps,215040 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,58 ms,832 Mbps,106496 kB/s
152.70.88.98,443,2a09:bac5:4757:1482::20b:31,KR,Seoul,隧道,134 ms,44 Mbps,5752 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,154 ms,46 Mbps,5950 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,13 ms,33 Mbps,4259 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,69 ms,1248 Mbps,159744 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,146 ms,153 Mbps,19660 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,148 ms,316 Mbps,40550 kB/s
193.122.125.223,443,193.122.125.223,KR,Seoul,中转,137 ms,141 Mbps,18124 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,88 ms,656 Mbps,83968 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,77 ms,1136 Mbps,145408 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,190 ms,31 Mbps,4007 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,130 ms,75 Mbps,9616 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,28 ms,353 Mbps,45260 kB/s
47.89.182.61,443,47.251.149.54,US,San Jose,隧道,68 ms,2 Mbps,301 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,3 ms,29 Mbps,3740 kB/s
165.1.74.145,443,165.1.74.145,US,San Jose,中转,35 ms,1592 Mbps,203776 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,71 ms,42 Mbps,5448 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,157 ms,39 Mbps,5086 kB/s
47.90.141.204,443,91.149.239.145,US,Los Angeles,隧道,73 ms,32 Mbps,4195 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,78 ms,952 Mbps,121856 kB/s
140.238.212.95,443,140.238.212.95,CH,Milan,中转,165 ms,44 Mbps,5664 kB/s
138.2.84.189,443,104.28.222.43,SG,Singapore,隧道,168 ms,86 Mbps,11059 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,75 ms,29 Mbps,3744 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,26 ms,74 Mbps,9538 kB/s
152.70.232.151,443,152.70.232.151,KR,Seoul,中转,133 ms,39 Mbps,5072 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,148 ms,130 Mbps,16691 kB/s
129.151.104.245,443,129.151.104.245,CL,Santiago,中转,146 ms,43 Mbps,5546 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,136 ms,45 Mbps,5869 kB/s
131.186.57.111,443,131.186.57.111,JP,Tokyo,中转,162 ms,105 Mbps,13516 kB/s
140.238.18.74,443,140.238.18.74,KR,Seoul,中转,133 ms,44 Mbps,5718 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,192 Mbps,24678 kB/s
140.238.28.86,443,140.238.28.86,KR,Seoul,中转,130 ms,132 Mbps,16998 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,56 ms,291 Mbps,37273 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,60 ms,348 Mbps,44544 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,223 ms,61 Mbps,7914 kB/s
138.3.254.39,443,138.3.254.39,85 Mbps,10956 kB/s
141.148.242.23,443,2a0b:21c0:100a:1b1:0:7154:79e:66fa,DE,Frankfurt,隧道,157 ms,92 Mbps,11878 kB/s
146.56.41.215,443,146.56.41.215,KR,Seoul,中转,246 ms,139 Mbps,17817 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,158 ms,40 Mbps,5246 kB/s
138.2.123.70,443,138.2.123.70,KR,Seoul,中转,130 ms,140 Mbps,17920 kB/s
144.22.252.124,443,144.22.252.124,BR,S
