中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
23.94.43.51,443,23.94.43.51,US,Seattle,中转,20 ms,611 Mbps,78233 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,2160 Mbps,276480 kB/s
35.230.79.26,443,34.19.58.219,US,Seattle,隧道,22 ms,888 Mbps,113664 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::26a:23,US,Los Angeles,隧道,17 ms,100 Mbps,12800 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,6 ms,93 Mbps,11980 kB/s
34.82.76.253,443,34.145.7.247,US,Seattle,隧道,78 ms,840 Mbps,107520 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,80 ms,757 Mbps,96972 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,42 ms,1656 Mbps,211968 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,76 ms,672 Mbps,86016 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,14 ms,1240 Mbps,158720 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,44 ms,1272 Mbps,162816 kB/s
35.197.23.75,443,34.19.58.219,US,Seattle,隧道,52 ms,872 Mbps,111616 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,11 ms,534 Mbps,68403 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,18 ms,71 Mbps,9194 kB/s
150.230.34.116,443,104.28.201.73,US,San Jose,隧道,7 ms,387 Mbps,49561 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,47 ms,66 Mbps,8464 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,117 ms,334 Mbps,42803 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,25 ms,603 Mbps,77209 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,41 ms,455 Mbps,58265 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,158 ms,109 Mbps,14028 kB/s
129.146.220.190,443,129.146.220.190,US,Los Angeles,中转,69 ms,318 Mbps,40755 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,55 ms,384 Mbps,49254 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,41 ms,360 Mbps,46182 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,73 ms,80 Mbps,10342 kB/s
