中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,28 ms,451 Mbps,57753 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,51 ms,427 Mbps,54681 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,68 ms,540 Mbps,69120 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,55 ms,346 Mbps,44339 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,9 ms,506 Mbps,64819 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,42 ms,64 Mbps,8319 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,63 ms,393 Mbps,50380 kB/s
129.146.46.164,443,129.146.46.164,US,271 Mbps,34713 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,79 ms,368 Mbps,47104 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,11 ms,468 Mbps,59904 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,53 ms,506 Mbps,64819 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,76 ms,448 Mbps,57344 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,53 ms,110 Mbps,14131 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,82 ms,536 Mbps,68710 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,23 ms,55 Mbps,7075 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,54 ms,148 Mbps,19046 kB/s
18.191.122.211,443,3.130.64.226,US,,隧道,23 ms,544 Mbps,69632 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,105 ms,199 Mbps,25497 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,65 ms,553 Mbps,70860 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,68 ms,398 Mbps,50995 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,35 ms,485 Mbps,62156 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,71 ms,35 Mbps,4562 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,118 ms,171 Mbps,21913 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,111 ms,79 Mbps,10137 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,104 ms,10 Mbps,1330 kB/s
158.101.222.102,443,2a0b:21c0:1007:1cb:0:81d:228e:41d8,DE,Frankfurt,隧道,131 ms,188 Mbps,24064 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,115 ms,34 Mbps,4445 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,123 ms,198 Mbps,25395 kB/s
141.147.114.188,443,98.98.166.178,AE,Frankfurt,隧道,116 ms,111 Mbps,14233 kB/s
134.65.59.100,443,134.65.59.100,GB,London,中转,123 ms,31 Mbps,4022 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,120 ms,99 Mbps,12697 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,155 ms,137 Mbps,17612 kB/s
129.151.244.9,443,129.151.244.9,FR,Paris,中转,154 ms,198 Mbps,25395 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,114 ms,41 Mbps,5283 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,125 ms,69 Mbps,8867 kB/s
144.22.252.124,443,144.22.252.124,BR,S
