中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,4 ms,904 Mbps,115712 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,22 ms,808 Mbps,103424 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,3 ms,1032 Mbps,132096 kB/s
35.197.23.75,443,35.212.183.118,US,Seattle,隧道,30 ms,880 Mbps,112640 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,1 ms,622 Mbps,79667 kB/s
35.230.79.26,443,35.212.183.118,US,Seattle,隧道,24 ms,769 Mbps,98508 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,5 ms,856 Mbps,109568 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,208 Mbps,26726 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,71 ms,269 Mbps,34508 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,85 ms,48 Mbps,6152 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,73 ms,50 Mbps,6460 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,87 ms,422 Mbps,54067 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,157 ms,124 Mbps,15872 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,161 ms,116 Mbps,14848 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,50 ms,323 Mbps,41369 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,161 ms,174 Mbps,22323 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,158 ms,41 Mbps,5249 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,74 ms,2 Mbps,356 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,135 ms,38 Mbps,4982 kB/s
193.123.164.128,443,2607:a400:a:6b:0:1f95:ebb0:6bae,US,Los Angeles,隧道,111 ms,191 Mbps,24473 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,153 ms,38 Mbps,4917 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,172 ms,102 Mbps,13107 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,121 ms,232 Mbps,29798 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,144 ms,146 Mbps,18739 kB/s
130.162.144.191,443,2a09:bac1:3f40::299:6d,KR,Seoul,隧道,148 ms,40 Mbps,5123 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,172 ms,144 Mbps,18534 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,172 ms,3 Mbps,445 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,145 ms,147 Mbps,18841 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,156 ms,48 Mbps,6269 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,156 ms,43 Mbps,5561 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,150 ms,44 Mbps,5654 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,171 ms,42 Mbps,5455 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,188 ms,42 Mbps,5499 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,173 ms,20 Mbps,2637 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,192 ms,37 Mbps,4765 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,178 ms,43 Mbps,5591 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,182 ms,4 Mbps,520 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,189 ms,135 Mbps,17305 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,167 ms,38 Mbps,4985 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,178 ms,31 Mbps,4063 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,177 ms,144 Mbps,18432 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,116 ms,162 Mbps,20787 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,193 ms,35 Mbps,4482 kB/s
141.148.243.80,443,98.98.166.58,US,Frankfurt,隧道,191 ms,119 Mbps,15257 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,230 ms,73 Mbps,9441 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,155 ms,12 Mbps,1554 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,165 ms,20 Mbps,2658 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,252 ms,18 Mbps,2343 kB/s
