中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,9 ms,7 Mbps,930 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,19 ms,614 Mbps,78643 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,296 Mbps,37888 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,59 ms,392 Mbps,50278 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,60 ms,313 Mbps,40140 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,68 ms,359 Mbps,45977 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,95 ms,216 Mbps,27648 kB/s
35.197.23.75,443,35.212.184.110,US,Seattle,隧道,72 ms,272 Mbps,34816 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,219 Mbps,28057 kB/s
35.230.79.26,443,35.212.184.110,US,Seattle,隧道,69 ms,304 Mbps,38912 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,84 ms,169 Mbps,21708 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,102 ms,296 Mbps,37888 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,90 ms,50 Mbps,6499 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,95 ms,47 Mbps,6097 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,130 Mbps,16691 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,167 ms,1 Mbps,223 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,169 ms,43 Mbps,5558 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,171 ms,140 Mbps,17920 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,198 ms,40 Mbps,5246 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,219 ms,11 Mbps,1437 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,235 ms,35 Mbps,4522 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,198 ms,29 Mbps,3818 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,240 ms,12 Mbps,1574 kB/s
