中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,37 ms,650 Mbps,83251 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,482 Mbps,61747 kB/s
129.80.222.224,443,129.80.222.224,US,Ashburn,中转,25 ms,259 Mbps,33177 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,30 ms,643 Mbps,82329 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,22 ms,477 Mbps,61132 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,105 ms,317 Mbps,40652 kB/s
35.230.79.26,443,35.212.152.202,US,Seattle,隧道,78 ms,391 Mbps,50073 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,96 ms,244 Mbps,31232 kB/s
47.90.141.204,443,91.149.239.238,US,Los Angeles,隧道,10 ms,34 Mbps,4375 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,29 ms,86 Mbps,11059 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,103 ms,186 Mbps,23859 kB/s
129.146.7.98,443,2a09:bac1:76e0:e18::26a:77,US,Los Angeles,隧道,64 ms,93 Mbps,11980 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,76 ms,15 Mbps,1960 kB/s
129.153.203.62,443,129.153.203.62,US,Los Angeles,中转,77 ms,324 Mbps,41574 kB/s
35.197.23.75,443,35.212.152.202,US,Seattle,隧道,77 ms,370 Mbps,47411 kB/s
130.162.166.152,443,98.98.156.10,DE,Frankfurt,隧道,99 ms,205 Mbps,26316 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,81 ms,282 Mbps,36147 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,82 ms,253 Mbps,32460 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,104 ms,44 Mbps,5758 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,78 ms,289 Mbps,37068 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,95 ms,218 Mbps,27955 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,69 ms,412 Mbps,52838 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,85 ms,442 Mbps,56627 kB/s
141.148.236.118,443,2a0b:21c0:100a:1b3:0:183a:e857:8d3e,DE,Frankfurt,隧道,110 ms,260 Mbps,33382 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,129 ms,251 Mbps,32153 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,90 ms,45 Mbps,5778 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,103 ms,37 Mbps,4838 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,116 ms,284 Mbps,36454 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,67 ms,240 Mbps,30822 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,35 ms,61 Mbps,7858 kB/s
193.123.56.200,443,2a0b:21c0:1007:1c7:0:490a:33a8:a93,DE,Frankfurt,隧道,93 ms,120 Mbps,15462 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,69 ms,45 Mbps,5834 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,99 ms,38 Mbps,4941 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,178 ms,108 Mbps,13824 kB/s
132.226.31.178,443,2a09:bac5:60ea:1173::1bd:10f,US,Los Angeles,隧道,66 ms,46 Mbps,5979 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,8 ms,75 Mbps,9659 kB/s
192.9.158.188,443,2a09:bac1:76a0:1cf0::1d3:98,US,San Jose,隧道,82 ms,30 Mbps,3950 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,175 ms,92 Mbps,11878 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,203 ms,83 Mbps,10649 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,191 ms,65 Mbps,8323 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,104 ms,28 Mbps,3662 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,206 ms,111 Mbps,14233 kB/s
8.218.26.21,443,8.218.26.21,HK,Hong Kong,中转,255 ms,2 Mbps,295 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,109 ms,227 Mbps,29081 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,215 ms,27 Mbps,3509 kB/s
132.145.250.52,443,2a0b:21c0:1007:cb:0:3e25:5cb:9134,DE,Frankfurt,隧道,124 ms,126 Mbps,16179 kB/s
141.148.220.141,443,2a09:bac5:3afa:16aa::242:15,IN,Mumbai,隧道,222 ms,31 Mbps,4038 kB/s
