中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,30 ms,405 Mbps,51916 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,37 ms,500 Mbps,64102 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,68 ms,300 Mbps,38502 kB/s
129.146.46.164,443,129.146.46.164,,Los Angeles,中转,0 ms,280 Mbps,35840 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,61 ms,333 Mbps,42700 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,,Los Angeles,隧道,0 ms,24 Mbps,3119 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,31 ms,401 Mbps,51404 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,58 ms,351 Mbps,44953 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,95 ms,219 Mbps,28057 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,320 Mbps,40960 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,92 ms,212 Mbps,27238 kB/s
130.61.23.77,443,130.61.23.77,,Frankfurt,中转,0 ms,164 Mbps,20992 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,89 ms,315 Mbps,40345 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,22 ms,648 Mbps,83046 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,29 ms,539 Mbps,69017 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,144 ms,260 Mbps,33382 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,96 ms,194 Mbps,24883 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,81 ms,283 Mbps,36249 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,45 ms,33 Mbps,4342 kB/s
192.9.138.241,443,192.9.138.241,276 Mbps,35328 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,200 Mbps,25600 kB/s
158.101.193.246,443,2606:f240:f00:dd8d:0:5dec:4797:4e9c,US,Frankfurt,隧道,94 ms,127 Mbps,16281 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,66 ms,325 Mbps,41676 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,102 ms,43 Mbps,5512 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,235 Mbps,30105 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,65 ms,387 Mbps,49561 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,75 ms,278 Mbps,35635 kB/s
143.47.184.133,443,98.98.166.178,US,Frankfurt,隧道,169 ms,149 Mbps,19148 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,143 ms,1 Mbps,188 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,85 ms,47 Mbps,6040 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,63 ms,88 Mbps,11264 kB/s
140.238.212.95,443,140.238.212.95,CH,Marseille,中转,101 ms,41 Mbps,5308 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,78 ms,292 Mbps,37478 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,152 ms,252 Mbps,32358 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,85 ms,236 Mbps,30208 kB/s
129.146.7.98,443,2a09:bac5:60ee:183c::26a:60,US,Los Angeles,隧道,108 ms,56 Mbps,7240 kB/s
152.67.129.184,443,2a0b:21c0:1007:1c9:0:3291:9be3:cd8e,DE,Frankfurt,隧道,95 ms,192 Mbps,24678 kB/s
47.254.42.167,443,47.251.149.48,US,San Jose,隧道,225 ms,3 Mbps,390 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,89 ms,48 Mbps,6169 kB/s
141.144.197.111,443,141.144.197.111,NL,London,中转,85 ms,172 Mbps,22016 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,176 ms,81 Mbps,10444 kB/s
140.238.28.86,443,140.238.28.86,KR,Seoul,中转,192 ms,67 Mbps,8658 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,71 ms,45 Mbps,5773 kB/s
129.154.60.48,443,129.154.60.48,KR,Seoul,中转,181 ms,89 Mbps,11468 kB/s
152.67.44.30,443,152.67.44.30,BR,S
