中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,81 ms,912 Mbps,116736 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,38 ms,25 Mbps,3258 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,27 ms,380 Mbps,48640 kB/s
146.56.161.229,443,146.56.161.229,KR,Seoul,中转,134 ms,129 Mbps,16588 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,52 ms,423 Mbps,54169 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,20 ms,1544 Mbps,197632 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,22 ms,668 Mbps,85606 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,22 ms,912 Mbps,116736 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,96 ms,880 Mbps,112640 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,21 ms,739 Mbps,94617 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,59 ms,65 Mbps,8396 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,61 ms,1640 Mbps,209920 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,27 ms,701 Mbps,89804 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,55 ms,167 Mbps,21401 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,80 ms,1984 Mbps,253952 kB/s
150.230.34.116,443,104.28.201.73,US,San Jose,隧道,30 ms,366 Mbps,46899 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,6 ms,70 Mbps,9020 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,29 ms,54 Mbps,6920 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,61 ms,373 Mbps,47820 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,22 ms,61 Mbps,7873 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,143 ms,148 Mbps,18944 kB/s
165.1.74.145,443,165.1.74.145,US,San Jose,中转,196 ms,1328 Mbps,169984 kB/s
146.56.179.91,443,146.56.179.91,KR,Seoul,中转,133 ms,142 Mbps,18227 kB/s
152.69.171.12,443,152.69.171.12,AU,Sydney,中转,141 ms,45 Mbps,5874 kB/s
193.123.34.7,443,2a0b:21c0:1007:ca:0:e193:d57:9377,DE,Frankfurt,隧道,162 ms,107 Mbps,13721 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,147 ms,120 Mbps,15360 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,62 ms,324 Mbps,41574 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,185 ms,172 Mbps,22016 kB/s
168.138.209.31,443,2a09:bac1:3b20:138::16:120,JP,Tokyo,隧道,159 ms,1 Mbps,141 kB/s
158.101.214.203,443,2606:f240:f00:2be4:0:c62f:3c68:8526,US,Frankfurt,隧道,161 ms,97 Mbps,12492 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,122 ms,45 Mbps,5820 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,130 ms,147 Mbps,18841 kB/s
152.70.183.28,443,98.98.156.6,DE,Frankfurt,隧道,159 ms,102 Mbps,13107 kB/s
138.3.254.39,443,138.3.254.39,,colo.txt:Frankfurt,中转,0 ms,111 Mbps,14233 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,73 ms,15 Mbps,2029 kB/s
146.56.43.53,443,146.56.43.53,KR,Seoul,中转,134 ms,139 Mbps,17817 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,158 ms,112 Mbps,14438 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,161 ms,106 Mbps,13619 kB/s
140.238.23.148,443,2a09:bac5:4750:1a14::299:4f,KR,Seoul,隧道,187 ms,37 Mbps,4750 kB/s
47.91.18.127,443,47.91.18.127,JP,Tokyo,中转,288 ms,172 Mbps,22118 kB/s
158.101.208.175,443,2a0b:21c0:1007:cb:0:ba37:2aa6:8ae0,DE,Frankfurt,隧道,162 ms,91 Mbps,11673 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,150 ms,20 Mbps,2670 kB/s
140.238.28.86,443,140.238.28.86,KR,Seoul,中转,137 ms,140 Mbps,17920 kB/s
158.101.148.105,443,158.101.148.105,JP,Tokyo,中转,160 ms,53 Mbps,6847 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,145 ms,49 Mbps,6375 kB/s
140.83.61.244,443,140.83.61.244,JP,Osaka,中转,175 ms,42 Mbps,5420 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,158 ms,116 Mbps,14848 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,210 ms,43 Mbps,5610 kB/s
