中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,99 ms,19 Mbps,2443 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,95 ms,207 Mbps,26521 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,116 ms,230 Mbps,29491 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,34 ms,606 Mbps,77619 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,102 ms,42 Mbps,5398 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,14 ms,112 Mbps,14438 kB/s
35.197.23.75,443,35.212.152.186,US,Seattle,隧道,73 ms,295 Mbps,37785 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,12 ms,1 Mbps,227 kB/s
35.230.79.26,443,35.212.152.186,US,Seattle,隧道,97 ms,314 Mbps,40243 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,36 ms,51 Mbps,6588 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,31 ms,547 Mbps,70041 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,88 ms,325 Mbps,41676 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,117 ms,238 Mbps,30515 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,85 ms,50 Mbps,6401 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,85 ms,381 Mbps,48844 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,106 ms,44 Mbps,5706 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,71 ms,310 Mbps,39731 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,109 ms,231 Mbps,29593 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,103 ms,269 Mbps,34508 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,23 ms,88 Mbps,11264 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,13 ms,168 Mbps,21606 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,107 ms,244 Mbps,31334 kB/s
34.82.76.253,443,34.169.18.214,US,Seattle,隧道,76 ms,331 Mbps,42393 kB/s
144.21.56.205,443,2606:f240:f00:83a7:0:614a:ca2a:af4c,US,Frankfurt,隧道,120 ms,199 Mbps,25497 kB/s
150.230.113.136,443,98.98.166.178,US,Frankfurt,隧道,98 ms,220 Mbps,28160 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,172 ms,141 Mbps,18124 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,80 ms,312 Mbps,39936 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,80 ms,253 Mbps,32460 kB/s
47.90.141.204,443,91.149.239.72,US,Los Angeles,隧道,13 ms,37 Mbps,4789 kB/s
144.22.252.124,443,144.22.252.124,BR,S
