中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,96 ms,43 Mbps,5618 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,96 ms,170 Mbps,21811 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,247 Mbps,31641 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,18 ms,731 Mbps,93593 kB/s
129.146.7.98,443,2a09:bac5:60eb:183c::26a:85,US,Los Angeles,隧道,60 ms,69 Mbps,8894 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,72 ms,456 Mbps,58368 kB/s
129.146.46.164,443,129.146.46.164,263 Mbps,33689 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,8 ms,106 Mbps,13619 kB/s
47.90.141.204,443,91.149.239.64,US,Los Angeles,隧道,37 ms,24 Mbps,3079 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,16 ms,67 Mbps,8664 kB/s
35.230.79.26,443,35.212.248.117,US,Seattle,隧道,84 ms,282 Mbps,36147 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,95 ms,207 Mbps,26521 kB/s
35.197.23.75,443,35.212.248.117,US,Seattle,隧道,89 ms,295 Mbps,37785 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,56 ms,510 Mbps,65331 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,96 ms,265 Mbps,33996 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,102 ms,289 Mbps,37068 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,113 ms,44 Mbps,5743 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,97 ms,38 Mbps,4893 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,110 ms,25 Mbps,3304 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,108 ms,65 Mbps,8321 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,95 ms,40 Mbps,5232 kB/s
192.9.146.103,443,192.9.146.103,US,Los Angeles,中转,73 ms,261 Mbps,33484 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,75 ms,334 Mbps,42803 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,73 ms,293 Mbps,37580 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,234 ms,2 Mbps,267 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,217 ms,35 Mbps,4566 kB/s
143.47.185.70,443,2a0b:21c0:1007:c8:0:f95a:e284:d363,DE,Frankfurt,隧道,112 ms,264 Mbps,33894 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,84 ms,50 Mbps,6425 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,77 ms,316 Mbps,40550 kB/s
158.101.141.253,443,158.101.141.253,JP,Tokyo,中转,236 ms,61 Mbps,7870 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,103 ms,225 Mbps,28876 kB/s
8.212.48.236,443,47.76.21.93,HK,Hong Kong,隧道,268 ms,72 Mbps,9258 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,223 ms,1 Mbps,163 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,114 ms,41 Mbps,5310 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,224 ms,1 Mbps,210 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,100 ms,42 Mbps,5389 kB/s
155.248.196.123,443,155.248.196.123,US,Toronto,中转,88 ms,38 Mbps,4947 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,106 ms,269 Mbps,34508 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,256 ms,11 Mbps,1418 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,203 ms,92 Mbps,11776 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,226 ms,101 Mbps,13004 kB/s
8.212.44.95,443,47.76.21.95,HK,Hong Kong,隧道,265 ms,72 Mbps,9317 kB/s
168.138.149.17,443,168.138.149.17,BR,Rio de Janeiro,中转,137 ms,152 Mbps,19558 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,161 ms,121 Mbps,15564 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,70 ms,48 Mbps,6215 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,99 ms,255 Mbps,32665 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,245 ms,74 Mbps,9497 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,256 ms,88 Mbps,11366 kB/s
146.56.188.113,443,146.56.188.113,KR,Seoul,中转,213 ms,40 Mbps,5169 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,217 ms,32 Mbps,4178 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,112 ms,45 Mbps,5788 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,225 ms,72 Mbps,9313 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,261 ms,54 Mbps,6950 kB/s
130.162.135.9,443,130.162.135.9,KR,Seoul,中转,233 ms,40 Mbps,5186 kB/s
64.110.89.92,443,64.110.89.92,KR,Seoul,中转,231 ms,43 Mbps,5597 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,213 ms,74 Mbps,9501 kB/s
146.56.129.186,443,146.56.129.186,KR,Seoul,中转,205 ms,74 Mbps,9596 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,97 ms,48 Mbps,6176 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,240 ms,39 Mbps,5098 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:105,KR,Seoul,隧道,228 ms,76 Mbps,9840 kB/s
129.159.84.71,443,129.159.84.71,US,Newark,中转,189 ms,0 Mbps,22 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,221 ms,35 Mbps,4498 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,201 ms,78 Mbps,10035 kB/s
130.162.144.191,443,2a09:bac1:3f20::22:12b,KR,Seoul,隧道,268 ms,29 Mbps,3715 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,251 ms,0 Mbps,97 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,233 ms,20 Mbps,2680 kB/s
129.151.148.35,443,129.151.148.35,AE,Hong Kong,中转,192 ms,29 Mbps,3816 kB/s
193.123.80.245,443,193.123.80.245,AE,Amsterdam,中转,207 ms,36 Mbps,4673 kB/s
