中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,20 ms,41 Mbps,5321 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,30 ms,504 Mbps,64614 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,85 ms,48 Mbps,6246 kB/s
129.146.7.98,443,2a09:bac5:60ef:1846::26b:8a,55 Mbps,7167 kB/s
2a09:bac5:60ef:1846::26b:8a,,,隧道,0 ms,null Mbps,null kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,89 ms,174 Mbps,22323 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,71 ms,240 Mbps,30720 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,,colo.txt:Los Angeles,隧道,0 ms,24 Mbps,3107 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,307 Mbps,39321 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,17 ms,680 Mbps,87040 kB/s
132.226.31.178,443,2a09:bac5:60ea:183c::26a:7b,US,Los Angeles,隧道,61 ms,45 Mbps,5770 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,33 ms,61 Mbps,7907 kB/s
132.145.152.194,443,132.145.152.194,US,Newark,中转,28 ms,647 Mbps,82841 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,138 ms,283 Mbps,36249 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,73 ms,298 Mbps,38195 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,69 ms,238 Mbps,30515 kB/s
8.211.54.130,443,8.211.54.130,DE,Frankfurt,中转,100 ms,32 Mbps,4139 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,81 ms,48 Mbps,6157 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,23 ms,530 Mbps,67891 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,166 ms,320 Mbps,41062 kB/s
35.197.23.75,443,35.233.216.70,US,Seattle,隧道,66 ms,337 Mbps,43212 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,73 ms,20 Mbps,2595 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,107 ms,251 Mbps,32153 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,81 ms,3 Mbps,393 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,89 ms,28 Mbps,3601 kB/s
138.2.141.191,443,2a0b:21c0:100a:1f9:0:7345:8108:1e53,DE,Frankfurt,隧道,88 ms,102 Mbps,13107 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,135 ms,79 Mbps,10137 kB/s
192.9.158.188,443,2a09:bac1:76c0:1cf0::1d2:8c,US,San Jose,隧道,86 ms,188 Mbps,24064 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,100 ms,300 Mbps,38502 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,86 ms,243 Mbps,31129 kB/s
144.21.42.241,443,2a0b:21c0:100a:1b0:0:61ff:f4b5:51fc,DE,Frankfurt,隧道,85 ms,140 Mbps,18022 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,158 ms,253 Mbps,32460 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,87 ms,223 Mbps,28569 kB/s
129.159.37.229,443,129.159.37.229,US,San Jose,中转,76 ms,47 Mbps,6038 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,81 ms,161 Mbps,20684 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,68 ms,276 Mbps,35328 kB/s
130.162.250.180,443,2603:c020:8014:a8ee:cad4:eb37:5749:cafa,DE,Frankfurt,隧道,87 ms,108 Mbps,13926 kB/s
152.70.95.142,443,152.70.95.142,KR,Seoul,中转,193 ms,78 Mbps,10035 kB/s
35.230.79.26,443,35.233.216.70,US,Seattle,隧道,65 ms,269 Mbps,34508 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,103 ms,40 Mbps,5174 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,130 ms,39 Mbps,4994 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,99 ms,49 Mbps,6319 kB/s
146.56.41.148,443,146.56.41.148,KR,Seoul,中转,223 ms,32 Mbps,4120 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,90 ms,260 Mbps,33382 kB/s
152.67.212.141,443,152.67.212.141,KR,Seoul,中转,183 ms,75 Mbps,9610 kB/s
144.22.252.124,443,144.22.252.124,BR,S
