中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,85 ms,224 Mbps,28774 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,73 ms,284 Mbps,36454 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,34 ms,589 Mbps,75468 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,39 ms,681 Mbps,87244 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,43 ms,652 Mbps,83456 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,15 ms,790 Mbps,101171 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,85 ms,46 Mbps,5946 kB/s
130.61.23.77,443,130.61.23.77,202 Mbps,25907 kB/s
130.61.23.77,,,隧道,0 ms,null Mbps,null kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,78 ms,304 Mbps,39014 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,31 ms,1 Mbps,210 kB/s
146.56.102.118,443,2602:ffe4:407:20d9:0:cf1a:71f:f5cd,SG,Singapore,隧道,239 ms,47 Mbps,6054 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,84 ms,219 Mbps,28057 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,67 ms,47 Mbps,6039 kB/s
192.9.138.241,443,192.9.138.241,US,304 Mbps,39014 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,68 ms,344 Mbps,44032 kB/s
132.226.31.178,443,2a09:bac5:60ec:78::c:32b,US,Los Angeles,隧道,64 ms,26 Mbps,3385 kB/s
144.21.53.157,443,2603:c020:c005:8f7e:e75d:1445:1607:a7f3,GB,London,隧道,83 ms,162 Mbps,20787 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,70 ms,258 Mbps,33075 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,70 ms,309 Mbps,39628 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,106 ms,327 Mbps,41881 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,70 ms,44 Mbps,5734 kB/s
129.146.7.98,443,2a09:bac5:60ef:1173::1bd:d2,US,Los Angeles,隧道,60 ms,54 Mbps,6965 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,67 ms,246 Mbps,31539 kB/s
141.144.193.219,443,2606:f240:f00:eaf1:0:a263:d482:9023,US,Frankfurt,隧道,105 ms,111 Mbps,14233 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,76 ms,324 Mbps,41574 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,49 ms,470 Mbps,60211 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,276 Mbps,35430 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,184 ms,88 Mbps,11264 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,67 ms,320 Mbps,40960 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,95 ms,227 Mbps,29081 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,73 ms,275 Mbps,35225 kB/s
152.70.88.98,443,2a09:bac5:4751:1482::20b:7f,KR,Seoul,隧道,213 ms,38 Mbps,4930 kB/s
144.21.34.245,443,2a0b:21c0:1007:c9:0:764a:feb6:dd40,DE,Frankfurt,隧道,93 ms,228 Mbps,29184 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,193 ms,35 Mbps,4585 kB/s
130.162.143.219,443,130.162.143.219,KR,Seoul,中转,192 ms,38 Mbps,4944 kB/s
144.22.252.124,443,144.22.252.124,BR,S
