中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Chicago,中转,19 ms,552 Mbps,70656 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,32 ms,537 Mbps,68812 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,64 ms,361 Mbps,46284 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,98 ms,233 Mbps,29900 kB/s
129.146.46.164,443,129.146.46.164,US,256 Mbps,32870 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,70 ms,303 Mbps,38809 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,92 ms,208 Mbps,26624 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,212 Mbps,27136 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,89 ms,48 Mbps,6181 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,19 ms,692 Mbps,88678 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,63 ms,340 Mbps,43622 kB/s
129.146.254.39,443,129.146.254.39,US,Los Angeles,中转,61 ms,17 Mbps,2192 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,90 ms,193 Mbps,24780 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,71 ms,313 Mbps,40140 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,66 ms,326 Mbps,41779 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,167 ms,100 Mbps,12902 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,73 ms,278 Mbps,35635 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,90 ms,224 Mbps,28774 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,114 ms,44 Mbps,5717 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,73 ms,291 Mbps,37273 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,90 ms,225 Mbps,28876 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,70 ms,279 Mbps,35737 kB/s
47.254.42.167,443,47.251.149.48,US,San Jose,隧道,69 ms,3 Mbps,451 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,91 ms,19 Mbps,2444 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,74 ms,330 Mbps,42291 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,195 ms,96 Mbps,12390 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,83 ms,254 Mbps,32563 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,106 ms,334 Mbps,42803 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,69 ms,308 Mbps,39424 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,72 ms,6 Mbps,844 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,95 ms,47 Mbps,6025 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,98 ms,46 Mbps,5951 kB/s
130.162.166.245,443,98.98.156.14,DE,Chicago,隧道,96 ms,108 Mbps,13824 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,76 ms,269 Mbps,34508 kB/s
144.21.53.157,443,2603:c020:c005:8f7e:e75d:1445:1607:a7f3,GB,London,隧道,76 ms,177 Mbps,22732 kB/s
47.90.141.204,443,91.149.239.70,US,Los Angeles,隧道,61 ms,10 Mbps,1280 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,192 ms,70 Mbps,9006 kB/s
129.153.203.62,443,129.153.203.62,US,Los Angeles,中转,65 ms,294 Mbps,37683 kB/s
130.61.222.184,443,130.61.222.184,DE,Frankfurt,中转,101 ms,208 Mbps,26726 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,65 ms,47 Mbps,6041 kB/s
141.147.161.58,443,141.147.161.58,JP,Tokyo,中转,218 ms,9 Mbps,1273 kB/s
130.162.167.229,443,2606:f240:f00:a683:0:18f6:9eeb:38b6,US,Frankfurt,隧道,94 ms,210 Mbps,26931 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,91 ms,34 Mbps,4426 kB/s
192.9.158.188,443,2a09:bac1:7680:1cf0::1d3:69,US,San Jose,隧道,134 ms,172 Mbps,22118 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,68 ms,408 Mbps,52224 kB/s
129.159.30.12,443,2a0b:21c0:1007:1c7:0:1db5:e105:5f5f,DE,Frankfurt,隧道,91 ms,188 Mbps,24166 kB/s
138.2.84.189,443,104.28.222.43,SG,Singapore,隧道,220 ms,67 Mbps,8597 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,224 ms,2 Mbps,306 kB/s
168.138.209.31,443,2a09:bac1:3b20:138::16:120,JP,Tokyo,隧道,216 ms,37 Mbps,4755 kB/s
152.70.88.98,443,2a09:bac5:4757:155::22:e2,KR,Seoul,隧道,209 ms,36 Mbps,4616 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,107 ms,46 Mbps,5957 kB/s
152.70.232.151,443,152.70.232.151,KR,Seoul,中转,208 ms,36 Mbps,4689 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:10e,KR,Seoul,隧道,197 ms,79 Mbps,10137 kB/s
146.56.43.53,443,146.56.43.53,KR,Seoul,中转,196 ms,77 Mbps,9897 kB/s
132.226.7.222,443,132.226.7.222,JP,Tokyo,中转,301 ms,60 Mbps,7778 kB/s
168.138.212.87,443,168.138.212.87,JP,Tokyo,中转,279 ms,63 Mbps,8163 kB/s
144.24.80.56,443,2603:c024:8:5677:6f45:947f:3e3a:1eb8,KR,Seoul,隧道,189 ms,53 Mbps,6789 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,220 ms,59 Mbps,7678 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,218 ms,63 Mbps,8079 kB/s
138.2.123.70,443,138.2.123.70,KR,Seoul,中转,190 ms,75 Mbps,9630 kB/s
155.248.184.2,443,155.248.184.2,JP,Tokyo,中转,219 ms,34 Mbps,4354 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,204 ms,36 Mbps,4714 kB/s
140.238.23.148,443,2a09:bac5:4750:1a14::299:4f,KR,Seoul,隧道,196 ms,36 Mbps,4622 kB/s
132.226.31.178,443,2a09:bac5:60eb:1173::1bd:10a,US,Los Angeles,隧道,65 ms,45 Mbps,5783 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,217 ms,25 Mbps,3246 kB/s
129.159.130.38,443,129.159.130.38,IL,Paris,中转,125 ms,5 Mbps,692 kB/s
158.178.238.239,443,104.28.254.47,SG,Singapore,隧道,235 ms,26 Mbps,3449 kB/s
8.216.88.20,443,47.251.149.52,US,San Jose,隧道,166 ms,2 Mbps,258 kB/s
150.230.106.97,443,150.230.106.97,JP,Tokyo,中转,327 ms,32 Mbps,4208 kB/s
138.2.51.87,443,138.2.51.87,JP,Osaka,中转,209 ms,21 Mbps,2814 kB/s
140.83.36.122,443,140.83.36.122,JP,Tokyo,中转,221 ms,69 Mbps,8876 kB/s
150.230.238.226,443,150.230.238.226,IN,Mumbai,中转,183 ms,88 Mbps,11264 kB/s
168.138.215.251,443,168.138.215.251,JP,Tokyo,中转,220 ms,37 Mbps,4814 kB/s
150.230.102.52,443,2602:ffe4:407:20da:0:6734:8132:6a58,SG,Singapore,隧道,230 ms,61 Mbps,7872 kB/s
152.70.97.78,443,152.70.97.78,JP,Tokyo,中转,223 ms,64 Mbps,8265 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,182 ms,94 Mbps,12083 kB/s
