中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,18 ms,109 Mbps,14028 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,3 ms,840 Mbps,107520 kB/s
129.146.7.98,443,2a09:bac1:76e0:e18::c:3a3,US,Los Angeles,隧道,27 ms,113 Mbps,14540 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,24 ms,992 Mbps,126976 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,32 ms,184 Mbps,23552 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,16 ms,766 Mbps,98099 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,21 ms,605 Mbps,77516 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,73 ms,318 Mbps,40755 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,6 ms,636 Mbps,81408 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,76 ms,234 Mbps,30003 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,69 ms,35 Mbps,4488 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,181 ms,3 Mbps,401 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,159 ms,129 Mbps,16588 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,161 ms,39 Mbps,5078 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,147 ms,198 Mbps,25395 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,165 ms,113 Mbps,14540 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,178 ms,142 Mbps,18227 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,169 ms,8 Mbps,1050 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,133 ms,40 Mbps,5229 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,175 ms,38 Mbps,4888 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,140 ms,117 Mbps,15052 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,178 ms,18 Mbps,2356 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,168 ms,1 Mbps,166 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,179 ms,45 Mbps,5855 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,169 ms,43 Mbps,5614 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,120 ms,222 Mbps,28467 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,155 ms,42 Mbps,5471 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,140 ms,158 Mbps,20275 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,169 ms,36 Mbps,4733 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,167 ms,42 Mbps,5464 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,158 ms,105 Mbps,13516 kB/s
130.162.144.191,443,2a09:bac5:4736:1a14::299:29,KR,Seoul,隧道,136 ms,27 Mbps,3487 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,169 ms,21 Mbps,2746 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,170 ms,42 Mbps,5382 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,162 ms,25 Mbps,3229 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,133 ms,14 Mbps,1873 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,191 ms,12 Mbps,1582 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,189 ms,123 Mbps,15769 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,224 ms,80 Mbps,10240 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,173 ms,4 Mbps,555 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,114 ms,2 Mbps,378 kB/s
193.123.80.245,443,193.123.80.245,AE,Paris,中转,264 ms,18 Mbps,2360 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,1220 ms,42 Mbps,5440 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,160 ms,2 Mbps,325 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,319 ms,0 Mbps,20 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,5 ms,96 Mbps,12390 kB/s
