中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,68 ms,305 Mbps,39116 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,208 Mbps,26726 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,130 ms,15 Mbps,2037 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,81 ms,45 Mbps,5779 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,63 ms,363 Mbps,46489 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,27 ms,668 Mbps,85606 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,305 Mbps,39116 kB/s
129.159.31.192,443,2a0b:21c0:1007:1c9:0:af9a:720a:290f,DE,Frankfurt,隧道,89 ms,208 Mbps,26624 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,89 ms,213 Mbps,27340 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,65 ms,242 Mbps,31027 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,17 ms,7 Mbps,950 kB/s
130.162.181.138,443,2a0b:21c0:100a:1b2:0:8f97:5a74:415d,DE,Frankfurt,隧道,96 ms,235 Mbps,30105 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,72 ms,98 Mbps,12595 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,40 ms,556 Mbps,71168 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,30 ms,519 Mbps,66457 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,73 ms,276 Mbps,35430 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,71 ms,288 Mbps,36966 kB/s
138.3.254.39,443,138.3.254.39,214 Mbps,27443 kB/s
138.3.254.39,,,隧道,0 ms,null Mbps,null kB/s
47.90.141.204,443,91.149.239.234,US,Los Angeles,隧道,20 ms,36 Mbps,4697 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,89 ms,45 Mbps,5779 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,67 ms,334 Mbps,42803 kB/s
129.153.203.62,443,129.153.203.62,US,Los Angeles,中转,62 ms,360 Mbps,46080 kB/s
129.146.7.98,443,2a09:bac5:60ef:1173::1bd:ed,US,Los Angeles,隧道,60 ms,80 Mbps,10240 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,69 ms,271 Mbps,34713 kB/s
192.9.158.188,443,2a09:bac5:6445:1250::1d3:71,US,San Jose,隧道,75 ms,143 Mbps,18329 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,208 ms,99 Mbps,12697 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,93 ms,224 Mbps,28774 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,81 ms,45 Mbps,5853 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,256 Mbps,32870 kB/s
130.61.23.77,443,130.61.23.77,149 Mbps,19148 kB/s
130.61.23.77,,,隧道,0 ms,null Mbps,null kB/s
141.144.207.206,443,2606:f240:f00:2be4:0:7f58:4564:774c,US,Frankfurt,隧道,88 ms,248 Mbps,31846 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,94 ms,260 Mbps,33280 kB/s
130.162.186.92,443,163.123.193.7,DE,Frankfurt,隧道,99 ms,239 Mbps,30617 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,94 ms,474 Mbps,60723 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,83 ms,44 Mbps,5690 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,57 ms,361 Mbps,46284 kB/s
140.238.23.148,443,140.238.23.148,KR,Seoul,中转,191 ms,38 Mbps,4921 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,200 ms,43 Mbps,5601 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,198 ms,100 Mbps,12800 kB/s
129.154.60.48,443,129.154.60.48,KR,Seoul,中转,186 ms,84 Mbps,10854 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,126 ms,43 Mbps,5517 kB/s
8.209.217.106,443,8.209.217.106,JP,Tokyo,中转,165 ms,9 Mbps,1265 kB/s
141.148.225.108,443,2a0b:21c0:100a:1b5:0:626a:95a0:4b5a,DE,Frankfurt,隧道,93 ms,116 Mbps,14950 kB/s
144.22.252.124,443,144.22.252.124,BR,S
