中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,26 ms,477 Mbps,61132 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,326 Mbps,41779 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,55 ms,517 Mbps,66252 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,263 Mbps,33689 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,152 Mbps,19456 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,7 ms,824 Mbps,105472 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,70 ms,229 Mbps,29388 kB/s
35.197.23.75,443,35.212.183.118,US,Seattle,隧道,83 ms,335 Mbps,42905 kB/s
35.230.79.26,443,35.212.183.118,US,Seattle,隧道,73 ms,348 Mbps,44544 kB/s
129.146.7.98,443,2a09:bac5:60ec:1173::1bd:fd,US,Los Angeles,隧道,67 ms,108 Mbps,13824 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,23 ms,75 Mbps,9623 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,430 Mbps,55091 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,90 ms,258 Mbps,33075 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,107 ms,251 Mbps,32153 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,242 Mbps,31027 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,76 ms,332 Mbps,42598 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,78 ms,317 Mbps,40652 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,104 ms,38 Mbps,4908 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,77 ms,352 Mbps,45158 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,87 ms,251 Mbps,32153 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,95 ms,47 Mbps,6036 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,67 ms,39 Mbps,5004 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,106 ms,45 Mbps,5884 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,95 ms,45 Mbps,5780 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,98 ms,322 Mbps,41267 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,167 ms,116 Mbps,14950 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,101 ms,45 Mbps,5816 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,110 ms,44 Mbps,5700 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,100 ms,200 Mbps,25600 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,135 ms,143 Mbps,18329 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:107,KR,Seoul,隧道,212 ms,78 Mbps,10035 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,203 ms,108 Mbps,13926 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,113 ms,41 Mbps,5317 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,247 ms,77 Mbps,9932 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,227 ms,70 Mbps,9052 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,210 ms,34 Mbps,4468 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,205 ms,104 Mbps,13312 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,209 ms,38 Mbps,4965 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,219 ms,39 Mbps,5076 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,236 ms,30 Mbps,3927 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,244 ms,2 Mbps,313 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,232 ms,18 Mbps,2346 kB/s
158.180.74.63,443,2602:ffe4:407:21d9:0:1ad7:51d1:c941,SG,Singapore,隧道,244 ms,45 Mbps,5850 kB/s
130.162.144.191,443,2a09:bac1:3f40::299:44,KR,Seoul,隧道,210 ms,34 Mbps,4382 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,234 ms,79 Mbps,10137 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,242 ms,43 Mbps,5517 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,242 ms,53 Mbps,6789 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,221 ms,92 Mbps,11776 kB/s
193.123.80.245,443,193.123.80.245,AE,Amsterdam,中转,209 ms,5 Mbps,766 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,244 ms,32 Mbps,4173 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,264 ms,34 Mbps,4447 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,268 ms,1 Mbps,162 kB/s
