中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,65 ms,363 Mbps,46489 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,1608 Mbps,205824 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,647 Mbps,82841 kB/s
129.146.46.164,443,129.146.46.164,US,289 Mbps,37068 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,9 ms,683 Mbps,87449 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,,Los Angeles,隧道,0 ms,35 Mbps,4521 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,33 ms,1600 Mbps,204800 kB/s
35.197.23.75,443,35.233.216.70,US,Seattle,隧道,23 ms,888 Mbps,113664 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,26 ms,1448 Mbps,185344 kB/s
35.230.79.26,443,35.233.216.70,US,Seattle,隧道,23 ms,856 Mbps,109568 kB/s
150.136.61.148,443,2603:c020:4009:349a:e5b2:21c2:5db7:b3d3,US,Ashburn,隧道,74 ms,44 Mbps,5724 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,40 ms,1600 Mbps,204800 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,22 ms,638 Mbps,81715 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,32 ms,1888 Mbps,241664 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,150 ms,1 Mbps,221 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,50 ms,293 Mbps,37580 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,73 ms,32 Mbps,4120 kB/s
132.226.31.178,443,2a09:bac5:60e9:78::c:39a,US,Los Angeles,隧道,48 ms,51 Mbps,6623 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,72 ms,98 Mbps,12595 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,60 ms,362 Mbps,46387 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,60 ms,348 Mbps,44646 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,73 ms,47 Mbps,6098 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,150 ms,40 Mbps,5235 kB/s
150.230.248.166,443,150.230.248.166,KR,Seoul,中转,131 ms,39 Mbps,5028 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,148 ms,113 Mbps,14540 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,73 ms,129 Mbps,16588 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,92 ms,328 Mbps,42086 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,56 ms,415 Mbps,53145 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,150 ms,106 Mbps,13619 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,13 ms,61 Mbps,7921 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,150 ms,107 Mbps,13721 kB/s
152.70.95.142,443,152.70.95.142,KR,Seoul,中转,131 ms,128 Mbps,16486 kB/s
8.209.217.106,443,8.209.217.106,JP,Tokyo,中转,108 ms,18 Mbps,2332 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,157 ms,94 Mbps,12083 kB/s
129.150.50.63,443,129.150.50.63,SG,Singapore,中转,169 ms,96 Mbps,12390 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,158 ms,78 Mbps,10035 kB/s
146.56.161.229,443,146.56.161.229,KR,Seoul,中转,143 ms,134 Mbps,17203 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,157 ms,82 Mbps,10547 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,142 ms,140 Mbps,18022 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,159 ms,38 Mbps,4970 kB/s
129.146.220.190,443,2603:c020:b:c87e:e94d:56e:f44a:60ac,US,Los Angeles,隧道,61 ms,375 Mbps,48025 kB/s
140.83.61.244,443,140.83.61.244,JP,Tokyo,中转,153 ms,28 Mbps,3643 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,156 ms,111 Mbps,14233 kB/s
132.226.7.217,443,132.226.7.217,JP,Tokyo,中转,159 ms,36 Mbps,4716 kB/s
8.211.54.130,443,8.211.54.130,DE,Frankfurt,中转,159 ms,4 Mbps,590 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,162 ms,96 Mbps,12288 kB/s
140.238.195.98,443,140.238.195.98,AU,Sydney,中转,144 ms,41 Mbps,5263 kB/s
8.210.92.27,443,8.210.92.27,HK,Hong Kong,中转,156 ms,0 Mbps,65 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,181 ms,39 Mbps,5076 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,157 ms,86 Mbps,11059 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,157 ms,104 Mbps,13414 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,220 ms,28 Mbps,3697 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,172 ms,2 Mbps,382 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,174 ms,97 Mbps,12492 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,150 ms,101 Mbps,13004 kB/s
158.178.238.239,443,104.28.222.43,SG,Singapore,隧道,180 ms,31 Mbps,4063 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,155 ms,12 Mbps,1591 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,66 ms,30 Mbps,3904 kB/s
8.217.179.196,443,185.126.80.14,SG,Singapore,隧道,153 ms,10 Mbps,1403 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,244 ms,18 Mbps,2425 kB/s
138.2.84.189,443,104.28.222.43,SG,Singapore,隧道,251 ms,95 Mbps,12185 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,234 ms,46 Mbps,5959 kB/s
141.148.247.29,443,2606:f240:f00:5a42:0:e2c4:fba5:377b,US,Frankfurt,隧道,156 ms,88 Mbps,11264 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,165 ms,41 Mbps,5296 kB/s
130.162.250.180,443,2603:c020:8014:a8ee:cad4:eb37:5749:cafa,DE,Frankfurt,隧道,157 ms,95 Mbps,12185 kB/s
130.162.172.246,443,2606:f240:f00:46c4:0:2eb0:421c:359d,US,Frankfurt,隧道,157 ms,64 Mbps,8223 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,184 ms,77 Mbps,9977 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,243 ms,52 Mbps,6759 kB/s
150.230.6.108,443,150.230.6.108,JP,Osaka,中转,230 ms,97 Mbps,12492 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,132 ms,20 Mbps,2657 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,220 ms,125 Mbps,16076 kB/s
129.151.244.9,443,129.151.244.9,FR,Paris,中转,168 ms,103 Mbps,13209 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,232 ms,104 Mbps,13312 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,131 ms,41 Mbps,5249 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,169 ms,42 Mbps,5480 kB/s
47.57.245.232,443,47.88.1.44,US,San Jose,隧道,258 ms,3 Mbps,412 kB/s
155.248.184.2,443,155.248.184.2,JP,Tokyo,中转,176 ms,42 Mbps,5434 kB/s
158.180.79.198,443,158.180.79.198,KR,Seoul,中转,152 ms,135 Mbps,17305 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,150 ms,57 Mbps,7397 kB/s
152.67.44.30,443,152.67.44.30,BR,São Paulo,中转,299 ms,36 Mbps,4688 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,60 ms,24 Mbps,3119 kB/s
129.159.130.38,443,129.159.130.38,IL,Paris,中转,208 ms,25 Mbps,3228 kB/s
