中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Chicago,中转,31 ms,578 Mbps,74035 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,40 ms,572 Mbps,73318 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,23 ms,490 Mbps,62771 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,32 ms,7 Mbps,954 kB/s
47.253.152.99,443,47.253.152.99,US,Ashburn,中转,8 ms,372 Mbps,47718 kB/s
35.197.23.75,443,35.212.201.120,US,Seattle,隧道,96 ms,384 Mbps,49152 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,136 ms,237 Mbps,30412 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::26b:a5,US,Los Angeles,隧道,68 ms,87 Mbps,11161 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,88 ms,292 Mbps,37376 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,39 ms,57 Mbps,7313 kB/s
141.144.199.182,443,2a0b:21c0:100a:1b2:0:cca6:489:b50a,DE,Frankfurt,隧道,101 ms,128 Mbps,16384 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,62 ms,281 Mbps,36044 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,123 ms,248 Mbps,31744 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,93 ms,305 Mbps,39116 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,95 ms,279 Mbps,35737 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,95 ms,20 Mbps,2671 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,423 Mbps,54169 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,36 ms,58 Mbps,7463 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,91 ms,264 Mbps,33792 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,111 ms,28 Mbps,3696 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,118 ms,276 Mbps,35328 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,112 ms,236 Mbps,30208 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,37 ms,59 Mbps,7662 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,102 ms,25 Mbps,3277 kB/s
35.230.79.26,443,35.212.201.120,US,Seattle,隧道,87 ms,350 Mbps,44851 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,13 ms,96 Mbps,12288 kB/s
34.82.76.253,443,34.127.99.199,US,Seattle,隧道,84 ms,340 Mbps,43622 kB/s
130.61.23.77,443,130.61.23.77,DE,227 Mbps,29081 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,89 ms,499 Mbps,63897 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,95 ms,42 Mbps,5394 kB/s
143.47.185.119,443,2a0b:21c0:1007:1c8:0:9b1d:610b:5b43,DE,Frankfurt,隧道,106 ms,216 Mbps,27750 kB/s
