中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.144.191.4,443,3.144.191.4,US,Columbus,中转,20 ms,729 Mbps,93388 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,14 ms,496 Mbps,63590 kB/s
35.230.79.26,443,34.168.0.3,US,Seattle,隧道,57 ms,468 Mbps,59904 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,60 ms,55 Mbps,7145 kB/s
132.226.31.178,443,2a09:bac5:60ed:183c::26a:2c,US,Los Angeles,隧道,50 ms,38 Mbps,4874 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,35 ms,1064 Mbps,136192 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,67 ms,292 Mbps,37478 kB/s
35.197.23.75,443,34.168.0.3,US,Seattle,隧道,66 ms,528 Mbps,67584 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,465 Mbps,59596 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,114 ms,43 Mbps,5545 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,62 ms,420 Mbps,53760 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,64 ms,348 Mbps,44646 kB/s
47.253.206.29,443,47.253.206.29,US,Ashburn,中转,35 ms,34 Mbps,4430 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,48 ms,469 Mbps,60108 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,18 ms,101 Mbps,13004 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,123 ms,180 Mbps,23142 kB/s
143.47.185.89,443,2a0b:21c0:1007:1cb:0:7167:86be:6daa,DE,Frankfurt,隧道,118 ms,195 Mbps,24985 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,143 ms,164 Mbps,21094 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,110 ms,170 Mbps,21811 kB/s
152.67.249.123,443,152.67.249.123,US,San Jose,中转,61 ms,144 Mbps,18432 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,109 ms,184 Mbps,23654 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,135 ms,179 Mbps,22937 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,75 ms,471 Mbps,60313 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,96 ms,388 Mbps,49766 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,76 ms,43 Mbps,5580 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,63 ms,366 Mbps,46899 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,70 ms,0 Mbps,3 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,145 ms,239 Mbps,30617 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,118 ms,175 Mbps,22425 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,129 ms,43 Mbps,5545 kB/s
47.90.141.204,443,91.149.239.70,US,Los Angeles,隧道,22 ms,32 Mbps,4175 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,59 ms,31 Mbps,4043 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,58 ms,316 Mbps,40448 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,51 ms,7 Mbps,983 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,162 ms,142 Mbps,18227 kB/s
141.148.244.77,443,2a0b:21c0:1007:1c7:0:a0b5:f803:217d,DE,Frankfurt,隧道,145 ms,176 Mbps,22630 kB/s
141.147.116.17,443,98.98.166.178,US,Frankfurt,隧道,142 ms,145 Mbps,18636 kB/s
144.24.83.39,443,144.24.83.39,KR,Seoul,中转,169 ms,88 Mbps,11366 kB/s
138.2.147.19,443,2a0b:21c0:1007:c8:0:beb0:f373:f47e,DE,Frankfurt,隧道,130 ms,164 Mbps,20992 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,186 ms,7 Mbps,948 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,192 ms,104 Mbps,13414 kB/s
141.147.40.199,443,2a0b:21c0:1007:1c7:0:7c2a:d9fa:165a,DE,Frankfurt,隧道,117 ms,133 Mbps,17100 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,199 ms,107 Mbps,13721 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,193 ms,1 Mbps,131 kB/s
8.219.150.27,443,47.236.1.53,SG,Singapore,隧道,295 ms,49 Mbps,6362 kB/s
47.245.82.41,443,8.222.222.65,SG,Singapore,隧道,304 ms,48 Mbps,6269 kB/s
129.150.51.134,443,129.150.51.134,SG,Singapore,中转,238 ms,66 Mbps,8479 kB/s
64.110.72.117,443,2607:a400:a:6b:0:e99:b9b8:66c4,US,Los Angeles,隧道,231 ms,69 Mbps,8937 kB/s
8.219.255.225,443,8.219.96.61,SG,Singapore,隧道,255 ms,34 Mbps,4471 kB/s
193.123.234.248,443,2602:ffe4:407:21d9:0:d5c6:db5d:a799,SG,Singapore,隧道,294 ms,22 Mbps,2817 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,221 ms,64 Mbps,8257 kB/s
130.162.144.191,443,2a09:bac5:4754:1482::20b:4d,KR,Seoul,隧道,197 ms,29 Mbps,3790 kB/s
152.70.88.253,443,2607:a400:a:6b:0:ef92:c51a:9ca3,US,Los Angeles,隧道,208 ms,67 Mbps,8641 kB/s
8.219.55.112,443,47.236.58.234,SG,Singapore,隧道,270 ms,47 Mbps,6035 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,219 ms,68 Mbps,8782 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,52 ms,47 Mbps,6066 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,210 ms,51 Mbps,6585 kB/s
132.145.116.185,443,132.145.116.185,JP,Tokyo,中转,251 ms,33 Mbps,4307 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,198 ms,43 Mbps,5566 kB/s
193.123.81.105,443,193.123.81.105,AE,Marseille,中转,230 ms,45 Mbps,5800 kB/s
8.222.188.218,443,47.245.84.175,SG,Singapore,隧道,282 ms,52 Mbps,6767 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,122 ms,43 Mbps,5577 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,17 ms,80 Mbps,10240 kB/s
8.219.229.206,443,47.236.1.53,SG,Singapore,隧道,289 ms,51 Mbps,6622 kB/s
140.238.23.148,443,140.238.23.148,KR,Seoul,中转,227 ms,39 Mbps,5108 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,217 ms,2 Mbps,310 kB/s
47.253.223.200,443,47.253.223.200,US,Ashburn,中转,38 ms,8 Mbps,1142 kB/s
