中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,23 ms,856 Mbps,109568 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,48 ms,504 Mbps,64614 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,38 ms,558 Mbps,71475 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,22 ms,699 Mbps,89497 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,39 ms,532 Mbps,68096 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,26 ms,49 Mbps,6320 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,63 ms,336 Mbps,43008 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,52 ms,433 Mbps,55500 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,50 ms,296 Mbps,37888 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,50 ms,510 Mbps,65331 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,89 ms,273 Mbps,35020 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,124 ms,164 Mbps,20992 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,122 ms,159 Mbps,20377 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,128 ms,192 Mbps,24678 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,119 ms,5 Mbps,764 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,139 ms,146 Mbps,18739 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,128 ms,144 Mbps,18534 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,132 ms,38 Mbps,4974 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,118 ms,38 Mbps,4915 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,142 ms,40 Mbps,5128 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,140 ms,3 Mbps,385 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,147 ms,46 Mbps,5981 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,149 ms,50 Mbps,6410 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,170 ms,117 Mbps,15052 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,171 ms,44 Mbps,5687 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,125 ms,48 Mbps,6237 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,187 ms,39 Mbps,5078 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,208 ms,22 Mbps,2901 kB/s
158.178.235.132,443,152.69.216.177,SG,Singapore,隧道,207 ms,79 Mbps,10137 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,166 ms,92 Mbps,11776 kB/s
152.70.89.238,443,2602:ffe4:407:20d9:0:179c:951f:c048,SG,Singapore,隧道,272 ms,52 Mbps,6706 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,200 ms,1 Mbps,182 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,185 ms,0 Mbps,29 kB/s
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,189 ms,0 Mbps,35 kB/s
