中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,240 Mbps,30720 kB/s
35.230.79.26,443,35.212.145.57,US,Seattle,隧道,74 ms,410 Mbps,52531 kB/s
35.197.23.75,443,35.212.145.57,US,Seattle,隧道,74 ms,404 Mbps,51814 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,58 Mbps,7544 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,75 ms,438 Mbps,56115 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,74 ms,248 Mbps,31846 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,38 ms,464 Mbps,59392 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,66 ms,320 Mbps,41062 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,10 ms,102 Mbps,13107 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,5 ms,790 Mbps,101171 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,110 ms,282 Mbps,36147 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,91 ms,227 Mbps,29081 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,66 ms,42 Mbps,5464 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,76 ms,283 Mbps,36249 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,89 ms,43 Mbps,5604 kB/s
129.146.46.164,443,129.146.46.164,223 Mbps,28569 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,88 ms,27 Mbps,3570 kB/s
193.123.38.223,443,2a0b:21c0:100a:1f9:0:abf3:dba1:7c6d,DE,Frankfurt,隧道,94 ms,246 Mbps,31539 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,46 ms,0 Mbps,59 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,102 ms,250 Mbps,32051 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,95 ms,49 Mbps,6294 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,70 ms,249 Mbps,31948 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,94 ms,47 Mbps,6018 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,112 ms,49 Mbps,6297 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,97 ms,343 Mbps,43929 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,95 ms,42 Mbps,5382 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,90 ms,28 Mbps,3611 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,174 ms,121 Mbps,15564 kB/s
158.101.217.62,443,2606:f240:f00:83a7:0:a6b2:10fe:568a,US,Frankfurt,隧道,100 ms,227 Mbps,29081 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,94 ms,45 Mbps,5774 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,198 ms,100 Mbps,12902 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,163 ms,142 Mbps,18227 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,209 ms,37 Mbps,4766 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,215 ms,78 Mbps,10035 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,219 ms,76 Mbps,9763 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,207 ms,74 Mbps,9524 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,213 ms,74 Mbps,9599 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,220 ms,36 Mbps,4712 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,221 ms,32 Mbps,4144 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,231 ms,18 Mbps,2407 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,214 ms,81 Mbps,10444 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,242 ms,2 Mbps,282 kB/s
130.162.144.191,443,2a09:bac5:4734:1482::20b:5e,KR,Seoul,隧道,204 ms,29 Mbps,3795 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,236 ms,2 Mbps,297 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,241 ms,38 Mbps,4887 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,250 ms,10 Mbps,1341 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,236 ms,57 Mbps,7357 kB/s
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,203 ms,2 Mbps,376 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,261 ms,7 Mbps,989 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,222 ms,0 Mbps,5 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,200 ms,32 Mbps,4173 kB/s
