中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,13 ms,1624 Mbps,207872 kB/s
129.146.7.98,443,2a09:bac5:60eb:1173::1bd:11a,US,Los Angeles,隧道,32 ms,101 Mbps,13004 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,18 ms,544 Mbps,69734 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,28 ms,739 Mbps,94617 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,17 ms,59 Mbps,7611 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,34 ms,772 Mbps,98918 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,22 ms,499 Mbps,63897 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,71 ms,34 Mbps,4396 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,66 ms,333 Mbps,42700 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,11 ms,904 Mbps,115712 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,33 ms,462 Mbps,59187 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,28 ms,272 Mbps,34918 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,75 ms,302 Mbps,38707 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,153 ms,43 Mbps,5516 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,158 ms,139 Mbps,17817 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,82 ms,306 Mbps,39219 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,73 ms,2 Mbps,378 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,166 ms,40 Mbps,5124 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,109 ms,193 Mbps,24780 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,170 ms,39 Mbps,5108 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,113 ms,42 Mbps,5446 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,135 ms,190 Mbps,24371 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,168 ms,131 Mbps,16793 kB/s
141.144.198.61,443,2a0b:21c0:1007:c9:0:b683:2e71:7ede,DE,Frankfurt,隧道,157 ms,72 Mbps,9323 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,176 ms,44 Mbps,5662 kB/s
152.70.62.177,443,2a0b:21c0:1007:c8:0:ad7:cc39:830d,DE,Frankfurt,隧道,162 ms,128 Mbps,16486 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,190 ms,44 Mbps,5711 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,155 ms,44 Mbps,5655 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,107 ms,3 Mbps,449 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,177 ms,118 Mbps,15155 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,133 ms,148 Mbps,18944 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,125 ms,45 Mbps,5837 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,137 ms,0 Mbps,122 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,180 ms,3 Mbps,432 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,155 ms,122 Mbps,15667 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,155 ms,40 Mbps,5204 kB/s
158.101.130.149,443,2602:ffe4:407:21d9:0:e650:98e1:b44a,SG,Singapore,隧道,193 ms,88 Mbps,11264 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,190 ms,0 Mbps,7 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,162 ms,4 Mbps,548 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,26 ms,345 Mbps,44236 kB/s
