中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,95 ms,216 Mbps,27750 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,88 ms,41 Mbps,5262 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,31 ms,498 Mbps,63795 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,263 Mbps,33689 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,96 ms,45 Mbps,5832 kB/s
35.197.23.75,443,35.212.152.202,US,Seattle,隧道,88 ms,343 Mbps,43929 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,46 ms,616 Mbps,78848 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,88 ms,128 Mbps,16384 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,228 Mbps,29286 kB/s
35.230.79.26,443,35.212.152.202,US,Seattle,隧道,79 ms,358 Mbps,45875 kB/s
130.61.23.77,443,130.61.23.77,,Frankfurt,中转,0 ms,218 Mbps,27955 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,37 ms,406 Mbps,52019 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,74 ms,387 Mbps,49561 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,63 ms,42 Mbps,5477 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,266 Mbps,34099 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,70 ms,357 Mbps,45772 kB/s
193.123.33.235,443,163.123.193.5,DE,Frankfurt,隧道,92 ms,212 Mbps,27136 kB/s
132.226.31.178,443,2a09:bac1:7680:e18::26b:11,US,Los Angeles,隧道,96 ms,45 Mbps,5828 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,105 ms,255 Mbps,32665 kB/s
141.147.34.224,443,23.236.112.222,DE,Frankfurt,隧道,116 ms,127 Mbps,16281 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,122 ms,256 Mbps,32768 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,62 ms,43 Mbps,5533 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,15 ms,7 Mbps,954 kB/s
130.162.61.88,443,98.98.166.194,US,Frankfurt,隧道,107 ms,282 Mbps,36147 kB/s
140.238.212.95,443,140.238.212.95,CH,Milan,中转,107 ms,50 Mbps,6419 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,94 ms,244 Mbps,31232 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,74 ms,2 Mbps,259 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,131 ms,207 Mbps,26521 kB/s
138.2.175.160,443,2a0b:21c0:1007:1ca:0:8b13:31b9:a65b,DE,Frankfurt,隧道,93 ms,252 Mbps,32358 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,128 Mbps,16384 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,197 ms,88 Mbps,11264 kB/s
141.144.206.183,443,2a0b:21c0:100a:1b5:0:87ee:5e65:5fc8,DE,Frankfurt,隧道,117 ms,254 Mbps,32563 kB/s
193.123.235.59,443,193.123.235.59,KR,Seoul,中转,222 ms,79 Mbps,10137 kB/s
144.22.252.124,443,144.22.252.124,BR,S
