中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,27 ms,290 Mbps,37171 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,24 ms,1344 Mbps,172032 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,24 ms,1680 Mbps,215040 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,55 ms,395 Mbps,50585 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,46 ms,639 Mbps,81817 kB/s
132.226.31.178,443,2a09:bac5:60ee:183c::26a:24,US,Los Angeles,隧道,22 ms,38 Mbps,4919 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,42 ms,1608 Mbps,205824 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,34 ms,840 Mbps,107520 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,27 ms,84 Mbps,10854 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,52 ms,684 Mbps,87552 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,45 ms,856 Mbps,109568 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,26 ms,1440 Mbps,184320 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,17 ms,9 Mbps,1156 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,40 ms,368 Mbps,47206 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,18 ms,21 Mbps,2784 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,40 ms,920 Mbps,117760 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,92 ms,64 Mbps,8279 kB/s
146.56.161.229,443,146.56.161.229,KR,Seoul,中转,130 ms,96 Mbps,12288 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,31 ms,800 Mbps,102400 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,61 ms,32 Mbps,4099 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,21 ms,452 Mbps,57958 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,33 ms,656 Mbps,84070 kB/s
47.254.42.167,443,47.251.149.54,US,San Jose,隧道,33 ms,0 Mbps,1 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,69 ms,280 Mbps,35840 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,17 ms,398 Mbps,50995 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,153 Mbps,19660 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,160 ms,86 Mbps,11059 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,70 ms,313 Mbps,40140 kB/s
138.2.84.189,443,104.28.254.46,SG,Singapore,隧道,168 ms,100 Mbps,12902 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,49 ms,292 Mbps,37478 kB/s
150.230.238.226,443,150.230.238.226,IN,Mumbai,中转,227 ms,62 Mbps,8017 kB/s
152.69.197.102,443,152.69.197.102,JP,Osaka,中转,154 ms,39 Mbps,4993 kB/s
47.88.93.96,443,47.251.149.49,US,San Jose,隧道,116 ms,4 Mbps,617 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,130 ms,10 Mbps,1332 kB/s
15.237.100.249,443,2a05:d012:7ab:4b00:2494:3988:c43b:fdc6,FR,Toronto,隧道,152 ms,123 Mbps,15769 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,146 ms,137 Mbps,17612 kB/s
129.154.60.48,443,129.154.60.48,KR,Seoul,中转,131 ms,145 Mbps,18636 kB/s
130.61.23.77,443,130.61.23.77,114 Mbps,14643 kB/s
8.211.197.133,443,47.251.149.51,US,San Jose,隧道,145 ms,2 Mbps,324 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,160 ms,115 Mbps,14745 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,169 ms,3 Mbps,428 kB/s
132.226.7.217,443,132.226.7.217,JP,Tokyo,中转,163 ms,41 Mbps,5264 kB/s
138.2.122.191,443,138.2.122.191,KR,Seoul,中转,131 ms,44 Mbps,5750 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,141 ms,141 Mbps,18124 kB/s
150.230.196.248,443,150.230.196.248,JP,Tokyo,中转,157 ms,42 Mbps,5383 kB/s
141.147.92.143,443,2603:c020:c004:772b:9990:35f2:2b42:33dd,GB,London,隧道,143 ms,127 Mbps,16281 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,150 ms,116 Mbps,14950 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,161 ms,117 Mbps,15052 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,132 ms,0 Mbps,74 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,159 ms,116 Mbps,14848 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,150 ms,114 Mbps,14643 kB/s
8.210.92.27,443,8.210.92.27,HK,Hong Kong,中转,147 ms,0 Mbps,35 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,159 ms,100 Mbps,12902 kB/s
138.2.123.70,443,138.2.123.70,KR,Seoul,中转,130 ms,132 Mbps,16896 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,160 ms,108 Mbps,13824 kB/s
130.162.250.180,443,2603:c020:8014:a8ee:cad4:eb37:5749:cafa,DE,Frankfurt,隧道,158 ms,53 Mbps,6833 kB/s
132.226.225.193,443,2602:ffe4:407:20da:0:7047:1e9c:4ded,SG,Tokyo,隧道,191 ms,75 Mbps,9625 kB/s
150.230.106.97,443,150.230.106.97,JP,Tokyo,中转,168 ms,37 Mbps,4824 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,154 ms,32 Mbps,4162 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,150 ms,33 Mbps,4252 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,167 ms,39 Mbps,5106 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,189 ms,80 Mbps,10342 kB/s
158.178.238.239,443,104.28.222.43,SG,Singapore,隧道,171 ms,1 Mbps,153 kB/s
152.70.88.98,443,2a09:bac5:4752:1a14::299:56,KR,Seoul,隧道,133 ms,37 Mbps,4824 kB/s
47.89.182.61,443,47.251.149.50,US,San Jose,隧道,71 ms,3 Mbps,387 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,154 ms,101 Mbps,13004 kB/s
150.230.122.76,443,150.230.122.76,GB,Manchester,中转,143 ms,109 Mbps,14028 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,154 ms,76 Mbps,9818 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,156 ms,1 Mbps,199 kB/s
168.138.215.251,443,168.138.215.251,JP,Tokyo,中转,162 ms,35 Mbps,4584 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,167 ms,46 Mbps,5902 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,159 ms,47 Mbps,6018 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,162 ms,42 Mbps,5426 kB/s
138.2.51.87,443,138.2.51.87,JP,Osaka,中转,154 ms,39 Mbps,5064 kB/s
47.57.245.232,443,47.88.1.44,US,San Jose,隧道,153 ms,2 Mbps,379 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,226 ms,57 Mbps,7309 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,149 ms,12 Mbps,1555 kB/s
138.2.132.30,443,2606:f240:f00:a683:0:84a2:e0c7:5ade,US,Frankfurt,隧道,159 ms,103 Mbps,13209 kB/s
47.253.104.12,443,47.251.149.49,US,San Jose,隧道,140 ms,2 Mbps,333 kB/s
8.216.88.20,443,47.251.149.52,US,San Jose,隧道,113 ms,2 Mbps,319 kB/s
