中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.138.241,443,192.9.138.241,US,San Jose,中转,24 ms,1104 Mbps,141312 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,33 ms,67 Mbps,8656 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,34 ms,396 Mbps,50688 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,36 ms,1256 Mbps,160768 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,68 ms,443 Mbps,56729 kB/s
35.230.79.26,443,35.212.224.237,US,Seattle,隧道,41 ms,574 Mbps,73523 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,29 ms,660 Mbps,84480 kB/s
154.23.240.232,443,154.23.240.232,US,Los Angeles,中转,16 ms,40 Mbps,5188 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,28 ms,66 Mbps,8489 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,65 ms,515 Mbps,65945 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,18 ms,0 Mbps,81 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,139 ms,41 Mbps,5348 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,17 ms,8 Mbps,1066 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,79 ms,252 Mbps,32256 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,28 ms,808 Mbps,103424 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,36 ms,656 Mbps,83968 kB/s
35.197.23.75,443,35.212.224.237,US,Seattle,隧道,63 ms,592 Mbps,75878 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,62 ms,43 Mbps,5579 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,28 ms,57 Mbps,7393 kB/s
47.253.129.190,443,47.253.129.190,US,Ashburn,中转,61 ms,30 Mbps,3941 kB/s
132.226.31.178,443,2a09:bac5:60eb:78::c:347,US,Los Angeles,隧道,32 ms,35 Mbps,4544 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,171 ms,91 Mbps,11673 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,136 ms,184 Mbps,23654 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,146 ms,117 Mbps,15052 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,144 ms,159 Mbps,20377 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,148 ms,183 Mbps,23449 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,155 ms,204 Mbps,26112 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,64 ms,50 Mbps,6469 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,152 ms,55 Mbps,7054 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,139 ms,47 Mbps,6026 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,73 ms,7 Mbps,928 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,145 ms,148 Mbps,18944 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,140 ms,46 Mbps,5924 kB/s
193.122.104.244,443,107.151.176.166,US,Los Angeles,隧道,150 ms,126 Mbps,16179 kB/s
64.110.66.180,443,107.151.176.202,US,Los Angeles,隧道,149 ms,134 Mbps,17203 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,159 ms,35 Mbps,4515 kB/s
158.180.65.145,443,2603:c024:e:6666::6666,KR,Seoul,隧道,143 ms,37 Mbps,4821 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,145 ms,39 Mbps,5088 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,141 ms,44 Mbps,5705 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,101 ms,24 Mbps,3198 kB/s
193.122.101.195,443,193.122.101.195,KR,Seoul,中转,142 ms,122 Mbps,15667 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,174 ms,4 Mbps,521 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,167 ms,120 Mbps,15360 kB/s
146.56.151.242,443,2607:a400:a:6c:0:9a36:e299:401c,US,Los Angeles,隧道,178 ms,92 Mbps,11776 kB/s
193.122.125.223,443,193.122.125.223,KR,Seoul,中转,154 ms,120 Mbps,15462 kB/s
8.222.68.32,443,8.216.92.214,JP,Tokyo,隧道,131 ms,8 Mbps,1098 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,177 ms,100 Mbps,12800 kB/s
130.162.135.233,443,2607:a400:a:6c:0:4338:5287:1235,US,Los Angeles,隧道,185 ms,89 Mbps,11468 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,213 ms,38 Mbps,4978 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,154 ms,129 Mbps,16588 kB/s
132.145.116.185,443,132.145.116.185,JP,Tokyo,中转,193 ms,44 Mbps,5660 kB/s
47.91.18.127,443,47.91.18.127,JP,Tokyo,中转,118 ms,180 Mbps,23040 kB/s
140.238.20.223,443,2607:a400:a:6b:0:d185:310b:6215,US,Los Angeles,隧道,150 ms,135 Mbps,17305 kB/s
193.122.99.160,443,2607:a400:a:6b:0:9d0c:a97d:2565,US,Los Angeles,隧道,153 ms,131 Mbps,16793 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,168 ms,51 Mbps,6583 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,138 ms,139 Mbps,17817 kB/s
146.56.134.94,443,2607:a400:a:16b:0:9941:a49c:98d0,US,Los Angeles,隧道,181 ms,101 Mbps,13004 kB/s
152.70.251.80,443,2607:a400:a:6c:0:8fce:12cf:1248,US,Los Angeles,隧道,190 ms,102 Mbps,13107 kB/s
146.56.39.157,443,2607:a400:a:16b:0:b777:8c2b:c5e4,US,Los Angeles,隧道,147 ms,137 Mbps,17612 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,176 ms,42 Mbps,5489 kB/s
