中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,346 Mbps,44339 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,3 ms,685 Mbps,87756 kB/s
129.146.7.98,443,2a09:bac1:76e0:e18::26b:1b,US,Los Angeles,隧道,19 ms,67 Mbps,8621 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,32 ms,912 Mbps,116736 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,119 ms,888 Mbps,113664 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,62 ms,693 Mbps,88780 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,59 ms,65 Mbps,8345 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,15 ms,1464 Mbps,187392 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,121 ms,448 Mbps,57344 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,38 ms,72 Mbps,9320 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,4 ms,1760 Mbps,225280 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,71 ms,7 Mbps,955 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,53 ms,181 Mbps,23244 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,3 ms,1 Mbps,238 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,132 ms,80 Mbps,10240 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,63 ms,339 Mbps,43417 kB/s
129.153.203.62,443,129.153.203.62,US,Los Angeles,中转,148 ms,456 Mbps,58470 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,30 ms,77 Mbps,9983 kB/s
192.9.158.188,443,2a09:bac5:6442:1246::1d2:83,US,San Jose,隧道,31 ms,225 Mbps,28876 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,155 ms,23 Mbps,3017 kB/s
47.90.141.204,443,91.149.239.198,US,Los Angeles,隧道,75 ms,33 Mbps,4321 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,152 ms,42 Mbps,5480 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,107 ms,187 Mbps,23961 kB/s
138.3.254.39,443,138.3.254.39,,colo.txt:Frankfurt,中转,0 ms,113 Mbps,14540 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,29 ms,48 Mbps,6202 kB/s
47.91.18.127,443,47.91.18.127,JP,Tokyo,中转,106 ms,183 Mbps,23449 kB/s
130.162.177.192,443,2606:f240:f00:5a42:0:c9c9:c26e:9974,US,Frankfurt,隧道,162 ms,119 Mbps,15257 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,150 ms,46 Mbps,5980 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,69 ms,880 Mbps,112640 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,125 ms,62 Mbps,7996 kB/s
130.61.39.13,443,2603:c020:801c:9969:5536:e049:b1aa:bdf2,DE,Frankfurt,隧道,158 ms,103 Mbps,13209 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,150 ms,47 Mbps,6049 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,281 ms,2 Mbps,356 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,25 ms,8 Mbps,1136 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,158 ms,45 Mbps,5777 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,144 ms,56 Mbps,7270 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,160 ms,120 Mbps,15360 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,141 ms,149 Mbps,19148 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,131 ms,48 Mbps,6240 kB/s
8.222.215.236,443,8.222.207.55,SG,Singapore,隧道,170 ms,100 Mbps,12800 kB/s
8.219.153.95,443,47.236.51.143,SG,Singapore,隧道,170 ms,96 Mbps,12288 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,175 ms,43 Mbps,5564 kB/s
150.230.251.149,443,2602:ffe4:407:21d9:0:25cd:4aa6:bc2d,SG,Singapore,隧道,181 ms,88 Mbps,11366 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,153 ms,40 Mbps,5163 kB/s
138.2.66.92,443,138.2.66.92,SG,Singapore,中转,233 ms,95 Mbps,12185 kB/s
141.148.237.209,443,2606:f240:f00:5a42:0:d9c3:a151:5db9,US,Frankfurt,隧道,157 ms,108 Mbps,13824 kB/s
8.219.64.41,443,47.245.84.175,SG,Singapore,隧道,177 ms,91 Mbps,11673 kB/s
129.150.51.134,443,129.150.51.134,SG,Singapore,中转,168 ms,91 Mbps,11673 kB/s
8.222.204.90,443,8.222.236.107,SG,Singapore,隧道,173 ms,86 Mbps,11059 kB/s
140.238.23.148,443,140.238.23.148,KR,Seoul,中转,130 ms,43 Mbps,5572 kB/s
8.219.232.52,443,8.222.210.246,SG,Singapore,隧道,175 ms,88 Mbps,11264 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,149 ms,106 Mbps,13619 kB/s
