中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.232.22,US,Seattle,隧道,49 ms,437 Mbps,56012 kB/s
35.230.79.26,443,35.212.232.22,US,Seattle,隧道,50 ms,512 Mbps,65536 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,23 ms,41 Mbps,5278 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,53 ms,392 Mbps,50176 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,53 ms,0 Mbps,113 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,27 ms,619 Mbps,79257 kB/s
129.146.46.164,443,129.146.46.164,299 Mbps,38297 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,38 ms,500 Mbps,64102 kB/s
34.82.76.253,443,34.83.144.186,US,Seattle,隧道,51 ms,296 Mbps,37888 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,54 ms,373 Mbps,47820 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,51 ms,501 Mbps,64204 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,63 ms,201 Mbps,25804 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,127 ms,155 Mbps,19865 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,132 ms,188 Mbps,24064 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,120 ms,38 Mbps,4912 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,120 ms,156 Mbps,19968 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,149 ms,43 Mbps,5617 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,118 ms,22 Mbps,2940 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,147 ms,40 Mbps,5169 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,136 ms,139 Mbps,17817 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,200 ms,32 Mbps,4152 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,173 ms,41 Mbps,5354 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,126 ms,51 Mbps,6558 kB/s
64.110.101.125,443,64.110.101.125,JP,Singapore,中转,139 ms,126 Mbps,16179 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,187 ms,36 Mbps,4679 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,199 ms,35 Mbps,4537 kB/s
168.138.46.67,443,168.138.46.67,JP,Hong Kong,中转,159 ms,40 Mbps,5191 kB/s
168.138.212.80,443,168.138.212.80,JP,Seattle,中转,140 ms,31 Mbps,3978 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,168 ms,35 Mbps,4555 kB/s
129.154.197.32,443,2602:ffe4:407:20d9:0:f0e:3122:3109,SG,Singapore,隧道,296 ms,55 Mbps,7115 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,186 ms,0 Mbps,16 kB/s
