中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,62 ms,288 Mbps,36966 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,16 ms,1064 Mbps,136192 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,47 ms,359 Mbps,45977 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,20 ms,487 Mbps,62361 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,147 ms,203 Mbps,26009 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,48 ms,463 Mbps,59289 kB/s
192.9.138.241,443,192.9.138.241,438 Mbps,56115 kB/s
47.88.24.237,443,47.88.24.237,US,San Jose,中转,131 ms,11 Mbps,1413 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,148 ms,16 Mbps,2169 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,10 ms,525 Mbps,67276 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,57 ms,426 Mbps,54579 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,49 ms,426 Mbps,54579 kB/s
129.146.7.98,443,2a09:bac5:60ee:1846::26b:7c,US,Los Angeles,隧道,53 ms,69 Mbps,8900 kB/s
141.147.79.170,443,2a0b:21c0:1007:cb:0:c84d:f892:ec13,DE,Frankfurt,隧道,109 ms,144 Mbps,18534 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,143 ms,124 Mbps,15872 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,65 ms,412 Mbps,52838 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,64 ms,45 Mbps,5781 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,70 ms,1 Mbps,133 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,112 ms,165 Mbps,21196 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,48 ms,460 Mbps,58982 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,118 ms,169 Mbps,21708 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,101 ms,176 Mbps,22528 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,58 ms,367 Mbps,47001 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,16 ms,60 Mbps,7704 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,52 ms,468 Mbps,60006 kB/s
47.253.223.200,443,47.253.223.200,US,Ashburn,中转,73 ms,1 Mbps,206 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,50 ms,56 Mbps,7245 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,97 ms,218 Mbps,27955 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,152 ms,198 Mbps,25395 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,101 ms,47 Mbps,6134 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,130 ms,188 Mbps,24166 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,51 ms,326 Mbps,41779 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,104 ms,41 Mbps,5305 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,125 ms,47 Mbps,6080 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,98 ms,52 Mbps,6674 kB/s
141.144.200.67,443,2a0b:21c0:100a:1b2:0:224f:b042:7d83,DE,Frankfurt,隧道,110 ms,180 Mbps,23040 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,117 ms,153 Mbps,19660 kB/s
132.145.242.62,443,2a0b:21c0:1007:ca:0:698c:6822:551c,DE,Frankfurt,隧道,109 ms,139 Mbps,17817 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,51 ms,396 Mbps,50790 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,183 ms,92 Mbps,11776 kB/s
141.147.17.1,443,163.123.193.7,DE,Frankfurt,隧道,110 ms,193 Mbps,24780 kB/s
47.74.42.114,443,47.74.42.114,JP,Tokyo,中转,152 ms,148 Mbps,19046 kB/s
193.123.39.64,443,163.123.193.23,DE,Frankfurt,隧道,108 ms,196 Mbps,25190 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,125 ms,50 Mbps,6506 kB/s
8.220.204.23,443,8.220.204.23,KR,Seoul,中转,169 ms,97 Mbps,12492 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,102 ms,191 Mbps,24473 kB/s
8.212.48.236,443,47.76.21.100,HK,Hong Kong,隧道,221 ms,65 Mbps,8387 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,184 ms,0 Mbps,98 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,210 ms,2 Mbps,370 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,209 ms,35 Mbps,4565 kB/s
143.47.188.53,443,163.123.193.9,DE,Frankfurt,隧道,142 ms,160 Mbps,20480 kB/s
193.123.235.59,443,193.123.235.59,KR,Seoul,中转,194 ms,92 Mbps,11878 kB/s
138.2.180.175,443,2606:f240:f00:5a42:0:a1a1:bb0b:bb4b,US,Frankfurt,隧道,109 ms,190 Mbps,24371 kB/s
8.222.194.147,443,8.222.222.65,SG,Singapore,隧道,251 ms,55 Mbps,7136 kB/s
8.219.162.141,443,8.222.210.246,SG,Singapore,隧道,286 ms,53 Mbps,6877 kB/s
8.219.13.212,443,8.219.96.61,SG,Singapore,隧道,252 ms,52 Mbps,6710 kB/s
8.222.201.159,443,47.236.51.143,SG,Singapore,隧道,248 ms,52 Mbps,6782 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,201 ms,27 Mbps,3463 kB/s
8.219.209.248,443,47.236.1.53,SG,Singapore,隧道,248 ms,49 Mbps,6389 kB/s
8.219.219.204,443,8.222.210.246,SG,Singapore,隧道,248 ms,49 Mbps,6337 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,164 ms,99 Mbps,12697 kB/s
8.219.254.109,443,47.236.58.234,SG,Singapore,隧道,285 ms,49 Mbps,6386 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,212 ms,57 Mbps,7391 kB/s
152.67.102.137,443,152.67.102.137,AU,Sydney,中转,307 ms,35 Mbps,4522 kB/s
129.159.22.4,443,129.159.22.4,IN,Chennai,中转,242 ms,26 Mbps,3385 kB/s
8.219.237.224,443,47.236.1.53,SG,Singapore,隧道,249 ms,45 Mbps,5774 kB/s
8.219.172.60,443,47.236.58.234,SG,Singapore,隧道,251 ms,44 Mbps,5718 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,198 ms,67 Mbps,8662 kB/s
8.219.106.43,443,47.236.1.53,SG,Singapore,隧道,249 ms,45 Mbps,5883 kB/s
8.212.44.95,443,47.76.21.105,HK,Hong Kong,隧道,220 ms,73 Mbps,9449 kB/s
8.219.118.2,443,8.219.142.198,SG,Singapore,隧道,251 ms,42 Mbps,5503 kB/s
193.122.107.147,443,193.122.107.147,KR,Seoul,中转,188 ms,36 Mbps,4688 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,238 ms,37 Mbps,4846 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,191 ms,81 Mbps,10444 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,252 ms,1 Mbps,131 kB/s
8.219.140.63,443,47.236.51.143,SG,Singapore,隧道,252 ms,47 Mbps,6066 kB/s
158.178.238.239,443,158.178.238.239,SG,Singapore,中转,208 ms,36 Mbps,4608 kB/s
132.145.116.185,443,132.145.116.185,JP,Tokyo,中转,218 ms,34 Mbps,4376 kB/s
8.222.225.174,443,8.222.207.55,SG,Singapore,隧道,249 ms,51 Mbps,6638 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,169 ms,93 Mbps,11980 kB/s
8.222.235.240,443,8.222.236.107,SG,Singapore,隧道,248 ms,45 Mbps,5878 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,251 ms,21 Mbps,2755 kB/s
8.219.97.247,443,47.236.58.234,SG,Singapore,隧道,382 ms,48 Mbps,6163 kB/s
8.219.142.36,443,8.222.210.246,SG,Singapore,隧道,249 ms,49 Mbps,6396 kB/s
149.129.8.215,443,47.254.26.25,0 Mbps,69 kB/s
47.88.55.210,,,隧道,0 ms,null Mbps,null kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,110 ms,337 Mbps,43212 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,50 ms,47 Mbps,6099 kB/s
130.162.212.84,443,98.98.156.14,DE,Frankfurt,隧道,110 ms,117 Mbps,15052 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,77 ms,132 Mbps,16896 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,164 ms,41 Mbps,5347 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,123 ms,200 Mbps,25600 kB/s
143.47.236.12,443,2a0b:21c0:100a:1b7:0:e996:bbf4:d4e7,DE,Frankfurt,隧道,113 ms,98 Mbps,12595 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,64 ms,7 Mbps,969 kB/s
8.222.160.1,443,8.222.207.55,SG,Singapore,隧道,386 ms,48 Mbps,6184 kB/s
8.219.11.168,443,8.219.96.61,SG,Singapore,隧道,249 ms,33 Mbps,4309 kB/s
141.144.203.41,443,2a0b:21c0:100a:1b2:0:bbd9:6267:c540,DE,Frankfurt,隧道,183 ms,105 Mbps,13516 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,76 ms,354 Mbps,45363 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,102 ms,42 Mbps,5461 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,68 ms,220 Mbps,28262 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,143 ms,467 Mbps,59801 kB/s
141.147.40.199,443,2a0b:21c0:1007:1c7:0:7c2a:d9fa:165a,DE,Frankfurt,隧道,176 ms,163 Mbps,20889 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,111 ms,70 Mbps,8964 kB/s
150.230.122.76,443,150.230.122.76,GB,London,中转,95 ms,205 Mbps,26316 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,169 ms,56 Mbps,7174 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,231 ms,32 Mbps,4188 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,46 ms,7 Mbps,939 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,169 ms,37 Mbps,4839 kB/s
144.22.252.124,443,144.22.252.124,BR,S
