中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,30 ms,148 Mbps,19046 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,4 ms,9 Mbps,1233 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,24 ms,699 Mbps,89497 kB/s
129.146.168.102,443,104.28.237.112,US,Los Angeles,隧道,18 ms,30 Mbps,3850 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,61 ms,398 Mbps,50995 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,175 ms,174 Mbps,22323 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,30 ms,1520 Mbps,194560 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,31 ms,872 Mbps,111616 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,61 ms,320 Mbps,41062 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,,colo.txt:Los Angeles,隧道,0 ms,63 Mbps,8179 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,10 ms,1896 Mbps,242688 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,22 ms,704 Mbps,90112 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,33 ms,1864 Mbps,238592 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,25 ms,888 Mbps,113664 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,61 ms,47 Mbps,6079 kB/s
47.91.18.127,443,47.91.18.127,JP,Tokyo,中转,106 ms,0 Mbps,13 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,21 ms,920 Mbps,117760 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,60 ms,316 Mbps,40550 kB/s
192.9.158.188,443,2a09:bac1:7680:1cf0::1d2:58,US,San Jose,隧道,53 ms,205 Mbps,26316 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,28 ms,679 Mbps,86937 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,38 ms,75 Mbps,9624 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,128 ms,140 Mbps,17920 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,68 ms,36 Mbps,4727 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,71 ms,6 Mbps,865 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,27 ms,316 Mbps,40448 kB/s
132.226.31.178,443,2a09:bac5:60ec:183c::26a:90,US,Los Angeles,隧道,81 ms,49 Mbps,6296 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,70 ms,426 Mbps,54579 kB/s
