中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,61 ms,243 Mbps,31129 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,16 ms,632 Mbps,80998 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,52 ms,400 Mbps,51302 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,53 ms,417 Mbps,53452 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,48 ms,691 Mbps,88473 kB/s
193.122.197.111,443,193.122.197.111,US,392 Mbps,50278 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,50 ms,430 Mbps,55091 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,59 ms,372 Mbps,47616 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,100 ms,210 Mbps,26931 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,52 ms,45 Mbps,5884 kB/s
35.230.79.26,443,34.168.165.202,US,Seattle,隧道,140 ms,420 Mbps,53862 kB/s
35.197.23.75,443,34.168.165.202,US,Seattle,隧道,55 ms,447 Mbps,57241 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,50 ms,415 Mbps,53145 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,34 ms,800 Mbps,102400 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,52 ms,248 Mbps,31744 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,52 ms,388 Mbps,49766 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,53 ms,38 Mbps,4902 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,106 ms,161 Mbps,20684 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,31 ms,380 Mbps,48640 kB/s
34.82.76.253,443,34.127.109.144,US,Seattle,隧道,54 ms,432 Mbps,55296 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,50 ms,325 Mbps,41676 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,68 ms,56 Mbps,7265 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,106 ms,174 Mbps,22323 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,76 ms,633 Mbps,81100 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,162 ms,43 Mbps,5573 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,166 ms,43 Mbps,5542 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,55 ms,379 Mbps,48537 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,55 ms,286 Mbps,36659 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,50 ms,411 Mbps,52633 kB/s
130.61.23.77,443,130.61.23.77,,Frankfurt,中转,0 ms,100 Mbps,12902 kB/s
168.138.66.11,443,168.138.66.11,CA,Montréal,中转,101 ms,8 Mbps,1088 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,177 ms,111 Mbps,14233 kB/s
