中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Chicago,中转,29 ms,410 Mbps,52531 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,92 ms,334 Mbps,42803 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::26b:1b,US,Los Angeles,隧道,75 ms,67 Mbps,8638 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,171 ms,109 Mbps,14028 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,108 ms,203 Mbps,26009 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,76 ms,272 Mbps,34918 kB/s
35.230.79.26,443,35.212.191.179,US,Seattle,隧道,98 ms,378 Mbps,48435 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,32 ms,656 Mbps,84070 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,1 ms,621 Mbps,79564 kB/s
35.197.23.75,443,35.212.191.179,US,Seattle,隧道,74 ms,371 Mbps,47513 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,110 ms,9 Mbps,1268 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,41 ms,15 Mbps,1976 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,110 ms,25 Mbps,3305 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,6 ms,42 Mbps,5484 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,91 ms,250 Mbps,32051 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,95 ms,47 Mbps,6028 kB/s
47.90.141.204,443,91.149.239.62,US,Los Angeles,隧道,8 ms,30 Mbps,3858 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,124 ms,277 Mbps,35532 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,95 ms,312 Mbps,39936 kB/s
34.82.76.253,443,34.83.80.46,US,Seattle,隧道,77 ms,336 Mbps,43110 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,114 ms,221 Mbps,28364 kB/s
193.122.62.253,443,2606:f240:f00:dd8d:0:dac6:d34a:153,US,Frankfurt,隧道,115 ms,125 Mbps,16076 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,101 ms,96 Mbps,12288 kB/s
192.9.146.103,443,192.9.146.103,US,San Jose,中转,90 ms,264 Mbps,33792 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,103 ms,45 Mbps,5766 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,70 ms,156 Mbps,20070 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,106 ms,255 Mbps,32665 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,112 ms,48 Mbps,6182 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,109 ms,209 Mbps,26828 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,102 ms,48 Mbps,6206 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,89 ms,283 Mbps,36249 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,118 ms,5 Mbps,693 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,77 ms,44 Mbps,5670 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,67 ms,44 Mbps,5742 kB/s
8.219.145.250,443,8.219.142.198,SG,Singapore,隧道,308 ms,47 Mbps,6025 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,112 ms,219 Mbps,28057 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,100 ms,42 Mbps,5426 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,88 ms,283 Mbps,36249 kB/s
168.138.149.17,443,168.138.149.17,BR,S
