中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,,Los Angeles,中转,0 ms,308 Mbps,39526 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,30 ms,1304 Mbps,166912 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,11 ms,1480 Mbps,189440 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,57 ms,590 Mbps,75571 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,22 ms,387 Mbps,49561 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,53 ms,756 Mbps,96870 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,52 ms,1488 Mbps,190464 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,64 ms,351 Mbps,44953 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,76 ms,659 Mbps,84377 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,69 ms,388 Mbps,49664 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,119 ms,141 Mbps,18124 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,27 ms,740 Mbps,94822 kB/s
35.230.79.26,443,35.233.216.70,US,Seattle,隧道,21 ms,808 Mbps,103424 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,58 ms,13 Mbps,1666 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,22 ms,74 Mbps,9540 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,72 ms,52 Mbps,6760 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,138 ms,43 Mbps,5596 kB/s
35.197.23.75,443,35.233.216.70,US,Seattle,隧道,66 ms,614 Mbps,78643 kB/s
146.56.161.229,443,146.56.161.229,KR,Seoul,中转,191 ms,147 Mbps,18841 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,63 ms,359 Mbps,45977 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,141 ms,126 Mbps,16179 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,162 ms,117 Mbps,15052 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,151 ms,60 Mbps,7699 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,61 ms,363 Mbps,46489 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,93 ms,314 Mbps,40243 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,142 ms,142 Mbps,18227 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,131 ms,130 Mbps,16691 kB/s
192.9.158.188,443,2a09:bac1:7680:1cf0::4:2f7,US,San Jose,隧道,126 ms,225 Mbps,28876 kB/s
132.226.31.178,443,2a09:bac5:60ef:183c::26a:88,US,Los Angeles,隧道,76 ms,39 Mbps,5059 kB/s
158.178.238.239,443,104.28.222.43,SG,Singapore,隧道,272 ms,0 Mbps,123 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,256 ms,3 Mbps,420 kB/s
152.69.162.101,443,152.69.162.101,AU,Sydney,中转,141 ms,113 Mbps,14540 kB/s
47.254.42.167,443,47.251.149.51,US,San Jose,隧道,8 ms,13 Mbps,1670 kB/s
193.122.110.171,443,193.122.110.171,KR,Seoul,中转,130 ms,27 Mbps,3583 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,149 ms,8 Mbps,1049 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,140 ms,35 Mbps,4605 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,162 ms,108 Mbps,13824 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,184 ms,22 Mbps,2924 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,137 ms,35 Mbps,4572 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:100,KR,Seoul,隧道,133 ms,143 Mbps,18329 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,191 ms,115 Mbps,14745 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,158 ms,130 Mbps,16691 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,197 ms,136 Mbps,17510 kB/s
140.238.23.148,443,140.238.23.148,KR,Seoul,中转,256 ms,24 Mbps,3131 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,156 ms,120 Mbps,15462 kB/s
8.216.88.20,443,47.251.149.53,US,San Jose,隧道,119 ms,2 Mbps,326 kB/s
138.2.84.189,443,104.28.254.47,SG,Singapore,隧道,183 ms,95 Mbps,12185 kB/s
131.186.28.236,443,131.186.28.236,KR,Seoul,中转,200 ms,42 Mbps,5438 kB/s
8.209.217.106,443,8.209.217.106,JP,Tokyo,中转,105 ms,30 Mbps,3901 kB/s
141.147.84.57,443,2a0b:21c0:100a:1b5:0:6936:3a6d:1aaa,DE,Frankfurt,隧道,159 ms,101 Mbps,13004 kB/s
129.150.50.63,443,129.150.50.63,SG,Singapore,中转,193 ms,73 Mbps,9397 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,149 ms,107 Mbps,13721 kB/s
158.180.79.198,443,158.180.79.198,KR,Seoul,中转,208 ms,131 Mbps,16793 kB/s
