中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,679 Mbps,86937 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,53 ms,395 Mbps,50585 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,75 ms,370 Mbps,47411 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,73 ms,268 Mbps,34304 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,2 ms,0 Mbps,124 kB/s
35.197.23.75,443,35.212.227.159,US,Seattle,隧道,72 ms,335 Mbps,42905 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,57 ms,386 Mbps,49459 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,65 ms,329 Mbps,42188 kB/s
35.230.79.26,443,35.212.227.159,US,Seattle,隧道,73 ms,158 Mbps,20275 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,93 ms,45 Mbps,5777 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,74 ms,309 Mbps,39628 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,51 ms,0 Mbps,100 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,69 ms,326 Mbps,41779 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,66 ms,263 Mbps,33689 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,91 ms,46 Mbps,5903 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,80 ms,297 Mbps,38092 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,98 ms,196 Mbps,25088 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,98 ms,41 Mbps,5363 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,183 ms,104 Mbps,13312 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,179 ms,37 Mbps,4845 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,182 ms,42 Mbps,5485 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,196 ms,134 Mbps,17203 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,210 ms,38 Mbps,4976 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,225 ms,34 Mbps,4461 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,228 ms,3 Mbps,411 kB/s
8.219.134.131,443,47.245.114.12,SG,Singapore,隧道,239 ms,43 Mbps,5552 kB/s
146.56.146.67,443,2602:ffe4:407:20d9:0:8e36:216c:32aa,SG,Singapore,隧道,275 ms,42 Mbps,5450 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,211 ms,35 Mbps,4604 kB/s
168.138.165.174,443,168.138.165.174,SG,Frankfurt,中转,239 ms,23 Mbps,3032 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,175 ms,23 Mbps,2974 kB/s
