中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,10 ms,63 Mbps,8146 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,6 ms,58 Mbps,7476 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,19 ms,439 Mbps,56217 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,69 ms,372 Mbps,47718 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,5 ms,42 Mbps,5425 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,32 ms,652 Mbps,83558 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,107 ms,44 Mbps,5742 kB/s
47.90.141.204,443,91.149.239.72,US,Los Angeles,隧道,6 ms,34 Mbps,4466 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,73 ms,306 Mbps,39219 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,93 ms,229 Mbps,29388 kB/s
35.197.23.75,443,35.212.227.11,US,Seattle,隧道,88 ms,336 Mbps,43008 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,34 ms,55 Mbps,7113 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,114 ms,230 Mbps,29491 kB/s
35.230.79.26,443,35.212.227.11,US,Seattle,隧道,80 ms,326 Mbps,41779 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,14 ms,1 Mbps,236 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,81 ms,388 Mbps,49664 kB/s
130.61.23.77,443,130.61.23.77,DE,135 Mbps,17305 kB/s
152.70.56.137,443,2a0b:21c0:1007:ca:0:abb6:6465:fb58,DE,Frankfurt,隧道,104 ms,223 Mbps,28569 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,86 ms,294 Mbps,37683 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,97 ms,44 Mbps,5686 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,258 Mbps,33075 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,94 ms,306 Mbps,39219 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,109 ms,252 Mbps,32358 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,84 ms,293 Mbps,37580 kB/s
158.101.192.178,443,23.236.112.222,DE,Frankfurt,隧道,100 ms,136 Mbps,17510 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,8 ms,102 Mbps,13107 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,67 ms,25 Mbps,3226 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,89 ms,445 Mbps,57036 kB/s
141.144.207.214,443,2a0b:21c0:100a:1b1:0:c12d:fe95:4777,DE,Frankfurt,隧道,101 ms,264 Mbps,33792 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,97 ms,414 Mbps,53043 kB/s
144.24.252.15,443,144.24.252.15,CH,Zurich,中转,102 ms,40 Mbps,5153 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,102 ms,24 Mbps,3096 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,93 ms,252 Mbps,32358 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,101 ms,45 Mbps,5800 kB/s
141.144.242.201,443,2606:f240:f00:dd8d:0:ea61:f5cc:1e6d,US,Frankfurt,隧道,88 ms,242 Mbps,31027 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,101 ms,10 Mbps,1374 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,104 ms,44 Mbps,5675 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,217 ms,44 Mbps,5693 kB/s
144.22.252.124,443,144.22.252.124,BR,S
