中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,7 ms,145 Mbps,18636 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,6 ms,1184 Mbps,151552 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,2 ms,904 Mbps,115712 kB/s
35.230.79.26,443,35.212.254.121,US,Seattle,隧道,66 ms,393 Mbps,50380 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,4 ms,85 Mbps,10956 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,97 ms,217 Mbps,27852 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,401 Mbps,51404 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,5 ms,1720 Mbps,220160 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,67 ms,319 Mbps,40857 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,44 ms,666 Mbps,85299 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,165 ms,153 Mbps,19660 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,71 ms,239 Mbps,30617 kB/s
35.197.23.75,443,35.212.254.121,US,Seattle,隧道,69 ms,384 Mbps,49152 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,97 ms,228 Mbps,29286 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,111 ms,243 Mbps,31129 kB/s
34.82.76.253,443,34.19.99.159,US,Seattle,隧道,66 ms,326 Mbps,41779 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,86 ms,44 Mbps,5758 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,98 ms,43 Mbps,5581 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,95 ms,45 Mbps,5884 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,101 ms,287 Mbps,36761 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,104 ms,50 Mbps,6442 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,141 ms,42 Mbps,5384 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,86 ms,259 Mbps,33177 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,83 ms,176 Mbps,22630 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,95 ms,302 Mbps,38707 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,180 ms,112 Mbps,14438 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,240 ms,27 Mbps,3503 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,178 ms,33 Mbps,4230 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,189 ms,41 Mbps,5267 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,216 ms,34 Mbps,4413 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,216 ms,92 Mbps,11776 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,212 ms,88 Mbps,11366 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,173 ms,42 Mbps,5383 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,218 ms,38 Mbps,4980 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,209 ms,15 Mbps,2020 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:114,KR,Seoul,隧道,217 ms,79 Mbps,10137 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,228 ms,40 Mbps,5213 kB/s
131.186.25.247,443,107.151.176.166,US,Los Angeles,隧道,233 ms,83 Mbps,10649 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,242 ms,2 Mbps,292 kB/s
130.162.144.191,443,2a09:bac5:4737:155::22:119,KR,Seoul,隧道,216 ms,37 Mbps,4815 kB/s
8.219.1.169,443,8.219.1.169,SG,Hong Kong,中转,282 ms,9 Mbps,1242 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,222 ms,0 Mbps,41 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,235 ms,4 Mbps,566 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,243 ms,53 Mbps,6786 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,203 ms,30 Mbps,3910 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,218 ms,0 Mbps,17 kB/s
