中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,772 Mbps,98918 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,65 ms,292 Mbps,37376 kB/s
35.197.23.75,443,35.212.212.40,US,Seattle,隧道,73 ms,331 Mbps,42393 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,68 ms,307 Mbps,39321 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,34 Mbps,4438 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,60 ms,380 Mbps,48640 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,63 ms,374 Mbps,47923 kB/s
35.230.79.26,443,35.212.212.40,US,Seattle,隧道,71 ms,392 Mbps,50278 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,299 Mbps,38297 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,91 ms,285 Mbps,36556 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,71 ms,213 Mbps,27340 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,91 ms,48 Mbps,6150 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,90 ms,50 Mbps,6446 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,57 ms,293 Mbps,37580 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,89 ms,47 Mbps,6071 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,169 ms,118 Mbps,15155 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,160 ms,41 Mbps,5334 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,172 ms,35 Mbps,4597 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,178 ms,39 Mbps,5016 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,211 ms,33 Mbps,4266 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,212 ms,33 Mbps,4315 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,199 ms,33 Mbps,4254 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,271 ms,55 Mbps,7114 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,266 ms,4 Mbps,627 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,206 ms,68 Mbps,8750 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,172 ms,0 Mbps,32 kB/s
