中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac5:60ed:78::c:373,US,Los Angeles,隧道,65 ms,80 Mbps,10240 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,31 ms,656 Mbps,83968 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,75 ms,312 Mbps,40038 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,93 ms,316 Mbps,40448 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,89 ms,235 Mbps,30105 kB/s
35.230.79.26,443,35.233.216.70,US,Seattle,隧道,66 ms,364 Mbps,46592 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,84 ms,288 Mbps,36864 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,66 ms,328 Mbps,42086 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,27 ms,455 Mbps,58265 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,2 ms,936 Mbps,119808 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,20 ms,552 Mbps,70758 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,117 ms,84 Mbps,10854 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,96 ms,48 Mbps,6213 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,87 ms,251 Mbps,32153 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,190 ms,97 Mbps,12492 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,68 ms,249 Mbps,31948 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,224 Mbps,28774 kB/s
192.9.158.188,443,2a09:bac5:6443:1232::1d0:59,US,San Jose,隧道,159 ms,188 Mbps,24064 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,87 ms,73 Mbps,9364 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,97 ms,47 Mbps,6122 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,70 ms,283 Mbps,36249 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,80 ms,246 Mbps,31539 kB/s
152.70.183.28,443,98.98.166.190,AE,Frankfurt,隧道,90 ms,181 Mbps,23244 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,136 ms,112 Mbps,14336 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,80 ms,133 Mbps,17100 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,74 ms,276 Mbps,35430 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,96 ms,47 Mbps,6018 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,125 ms,1 Mbps,235 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,66 ms,34 Mbps,4442 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,214 ms,71 Mbps,9124 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,86 ms,284 Mbps,36454 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,89 ms,225 Mbps,28876 kB/s
152.67.44.30,443,152.67.44.30,BR,S
