中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
23.94.43.51,443,23.94.43.51,US,Seattle,中转,86 ms,263 Mbps,33689 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,42 ms,484 Mbps,62054 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,10 ms,174 Mbps,22323 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,226 Mbps,28979 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,5 ms,783 Mbps,100249 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,33 ms,468 Mbps,60006 kB/s
141.144.204.88,443,98.98.166.170,US,Frankfurt,隧道,95 ms,278 Mbps,35635 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Dallas,中转,0 ms,247 Mbps,31641 kB/s
129.146.7.98,443,2a09:bac5:60ea:1173::1bd:101,US,Los Angeles,隧道,69 ms,81 Mbps,10444 kB/s
47.90.141.204,443,91.149.239.72,US,Los Angeles,隧道,12 ms,34 Mbps,4367 kB/s
35.230.79.26,443,35.212.185.117,US,Seattle,隧道,73 ms,354 Mbps,45363 kB/s
35.197.23.75,443,35.212.185.117,US,Seattle,隧道,78 ms,319 Mbps,40857 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,8 ms,97 Mbps,12492 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,96 ms,212 Mbps,27238 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,65 ms,51 Mbps,6562 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,90 ms,43 Mbps,5550 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,86 ms,218 Mbps,27955 kB/s
130.61.23.77,443,130.61.23.77,,Frankfurt,中转,0 ms,34 Mbps,4390 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,117 ms,107 Mbps,13721 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,88 ms,120 Mbps,15360 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,111 ms,31 Mbps,4040 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,93 ms,48 Mbps,6190 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,98 ms,365 Mbps,46796 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,93 ms,357 Mbps,45772 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,97 ms,44 Mbps,5756 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,107 ms,51 Mbps,6593 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,112 ms,305 Mbps,39116 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,91 ms,49 Mbps,6330 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,75 ms,324 Mbps,41574 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,178 ms,123 Mbps,15769 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,113 ms,49 Mbps,6382 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,80 ms,283 Mbps,36249 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,229 ms,3 Mbps,465 kB/s
192.9.146.103,443,192.9.146.103,US,Salt Lake City,中转,78 ms,338 Mbps,43315 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,218 ms,92 Mbps,11878 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,232 ms,2 Mbps,275 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,120 ms,263 Mbps,33689 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,102 ms,48 Mbps,6230 kB/s
8.219.198.54,443,8.219.142.198,SG,Singapore,隧道,247 ms,59 Mbps,7608 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,110 ms,51 Mbps,6579 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,198 ms,312 Mbps,40038 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,206 ms,74 Mbps,9473 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,212 ms,36 Mbps,4611 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,245 ms,30 Mbps,3897 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,202 ms,95 Mbps,12185 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,250 ms,36 Mbps,4721 kB/s
168.138.149.17,443,168.138.149.17,BR,S
